year,month,fleet,Nsamp,length,freq
2017,8,10,1000,150,135.96144
2017,8,10,1000,160,103.9493
2017,8,10,1000,170,65.74377
2017,8,10,1000,180,77.80341
2017,8,10,1000,190,64.63719
2017,8,10,1000,200,50.68287
2017,8,10,1000,210,59.41658
2017,8,10,1000,220,25.27883
2017,8,10,1000,230,32.30985
2017,8,10,1000,240,30.3649
2017,8,10,1000,250,4.26117
2017,8,10,1000,260,0.97016
2017,8,10,1000,270,1.67436
2017,8,10,1000,280,0
2017,8,10,1000,290,0
2017,8,10,1000,300,3.20943
2017,8,10,1000,310,0
2017,11,10,1000,30,0
2017,11,10,1000,40,0
2017,11,10,1000,50,10.11396
2017,11,10,1000,60,28.64717
2017,11,10,1000,70,61.33744
2017,11,10,1000,80,68.73816
2017,11,10,1000,90,39.11822
2017,11,10,1000,100,57.91679
2017,11,10,1000,110,56.26297
2017,11,10,1000,120,84.85376
2017,11,10,1000,130,133.2551
2017,11,10,1000,140,192.91444
2017,11,10,1000,150,264.00862
2017,11,10,1000,160,251.09425
2017,11,10,1000,170,233.63016
2017,11,10,1000,180,212.99114
2017,11,10,1000,190,204.41014
2017,11,10,1000,200,186.8917
2017,11,10,1000,210,115.96194
2017,11,10,1000,220,63.29875
2017,11,10,1000,230,35.65897
2017,11,10,1000,240,31.98967
2017,11,10,1000,250,9.21352
2017,11,10,1000,260,9.36515
2017,11,10,1000,270,4.07395
2017,11,10,1000,280,0
2017,11,10,1000,290,0
2017,11,10,1000,300,0
2017,11,10,1000,310,2.37923
2018,2,10,598.99132,30,0
2018,2,10,598.99132,40,0
2018,2,10,598.99132,50,0
2018,2,10,598.99132,60,11.92791
2018,2,10,598.99132,70,34.73849
2018,2,10,598.99132,80,22.58153
2018,2,10,598.99132,90,16.11624
2018,2,10,598.99132,100,11.35261
2018,2,10,598.99132,110,16.7723
2018,2,10,598.99132,120,9.52756
2018,2,10,598.99132,130,35.18036
2018,2,10,598.99132,140,53.87386
2018,2,10,598.99132,150,69.57489
2018,2,10,598.99132,160,36.95688
2018,2,10,598.99132,170,58.52036
2018,2,10,598.99132,180,41.50999
2018,2,10,598.99132,190,43.53604
2018,2,10,598.99132,200,39.77493
2018,2,10,598.99132,210,22.48592
2018,2,10,598.99132,220,23.04268
2018,2,10,598.99132,230,13.74669
2018,2,10,598.99132,240,16.34168
2018,2,10,598.99132,250,15.57774
2018,2,10,598.99132,260,1.85609
2018,2,10,598.99132,270,0
2018,2,10,598.99132,280,0
2018,2,10,598.99132,290,3.99658
2018,2,10,598.99132,300,0
2018,2,10,598.99132,310,0
2018,5,10,328.47429,30,0
2018,5,10,328.47429,40,0
2018,5,10,328.47429,50,7.81594
2018,5,10,328.47429,60,14.89774
2018,5,10,328.47429,70,39.42002
2018,5,10,328.47429,80,21.41424
2018,5,10,328.47429,90,12.20245
2018,5,10,328.47429,100,11.61598
2018,5,10,328.47429,110,28.82082
2018,5,10,328.47429,120,26.85505
2018,5,10,328.47429,130,30.39598
2018,5,10,328.47429,140,23.88354
2018,5,10,328.47429,150,30.60303
2018,5,10,328.47429,160,23.57366
2018,5,10,328.47429,170,13.26185
2018,5,10,328.47429,180,4.51929
2018,5,10,328.47429,190,12.30207
2018,5,10,328.47429,200,9.11556
2018,5,10,328.47429,210,5.78845
2018,5,10,328.47429,220,8.05241
2018,5,10,328.47429,230,1.33463
2018,5,10,328.47429,240,0.6504
2018,5,10,328.47429,250,0
2018,5,10,328.47429,260,1.30079
2018,5,10,328.47429,270,0
2018,5,10,328.47429,280,0
2018,5,10,328.47429,290,0
2018,5,10,328.47429,300,0
2018,5,10,328.47429,310,0.6504
2018,8,10,1000,30,0
2018,8,10,1000,40,1.55023
2018,8,10,1000,50,13.40373
2018,8,10,1000,60,52.89893
2018,8,10,1000,70,85.3808
2018,8,10,1000,80,109.87704
2018,8,10,1000,90,94.12922
2018,8,10,1000,100,93.8791
2018,8,10,1000,110,124.63635
2018,8,10,1000,120,186.91838
2018,8,10,1000,130,175.7643
2018,8,10,1000,140,140.7327
2018,8,10,1000,150,129.2967
2018,8,10,1000,160,175.5157
2018,8,10,1000,170,114.68971
2018,8,10,1000,180,125.43497
2018,8,10,1000,190,116.51131
2018,8,10,1000,200,88.3187
2018,8,10,1000,210,66.47023
2018,8,10,1000,220,53.55959
2018,8,10,1000,230,19.5976
2018,8,10,1000,240,19.32712
2018,8,10,1000,250,11.13386
2018,8,10,1000,260,8.10993
2018,8,10,1000,270,0
2018,8,10,1000,280,4.40296
2018,8,10,1000,290,2.89937
2018,8,10,1000,300,2.89937
2018,8,10,1000,310,0
2018,11,10,1000,30,0
2018,11,10,1000,40,0
2018,11,10,1000,50,5.99598
2018,11,10,1000,60,57.54103
2018,11,10,1000,70,165.9487
2018,11,10,1000,80,97.51383
2018,11,10,1000,90,72.79152
2018,11,10,1000,100,85.5406
2018,11,10,1000,110,75.67566
2018,11,10,1000,120,172.96671
2018,11,10,1000,130,240.06066
2018,11,10,1000,140,208.24839
2018,11,10,1000,150,180.06379
2018,11,10,1000,160,210.86881
2018,11,10,1000,170,193.5077
2018,11,10,1000,180,134.69395
2018,11,10,1000,190,102.20484
2018,11,10,1000,200,116.83581
2018,11,10,1000,210,94.39749
2018,11,10,1000,220,58.42331
2018,11,10,1000,230,35.31287
2018,11,10,1000,240,10.13331
2018,11,10,1000,250,2.76075
2018,11,10,1000,260,1.57691
2018,11,10,1000,270,1.18383
2018,11,10,1000,280,1.61458
2018,11,10,1000,290,0
2018,11,10,1000,300,0
2018,11,10,1000,310,1.57691
2019,2,10,1000,30,0
2019,2,10,1000,40,1.69426
2019,2,10,1000,50,6.21229
2019,2,10,1000,60,75.35447
2019,2,10,1000,70,118.07014
2019,2,10,1000,80,32.48055
2019,2,10,1000,90,7.63444
2019,2,10,1000,100,17.56895
2019,2,10,1000,110,64.54767
2019,2,10,1000,120,35.66358
2019,2,10,1000,130,90.4924
2019,2,10,1000,140,70.8048
2019,2,10,1000,150,65.21342
2019,2,10,1000,160,69.88974
2019,2,10,1000,170,69.35624
2019,2,10,1000,180,68.76048
2019,2,10,1000,190,62.0859
2019,2,10,1000,200,42.19869
2019,2,10,1000,210,40.4324
2019,2,10,1000,220,30.60636
2019,2,10,1000,230,29.0658
2019,2,10,1000,240,16.47961
2019,2,10,1000,250,1.9869
2019,2,10,1000,260,0
2019,2,10,1000,270,0
2019,2,10,1000,280,0
2019,2,10,1000,290,0
2019,2,10,1000,300,0
2019,2,10,1000,310,0
2019,8,10,1000,30,1.75104
2019,8,10,1000,40,10.08846
2019,8,10,1000,50,47.6796
2019,8,10,1000,60,92.33669
2019,8,10,1000,70,92.49965
2019,8,10,1000,80,43.79598
2019,8,10,1000,90,46.02282
2019,8,10,1000,100,87.99186
2019,8,10,1000,110,134.73443
2019,8,10,1000,120,208.51075
2019,8,10,1000,130,271.95815
2019,8,10,1000,140,257.62051
2019,8,10,1000,150,140.97818
2019,8,10,1000,160,117.88787
2019,8,10,1000,170,164.49974
2019,8,10,1000,180,118.27955
2019,8,10,1000,190,123.93482
2019,8,10,1000,200,96.40794
2019,8,10,1000,210,72.02674
2019,8,10,1000,220,63.48611
2019,8,10,1000,230,38.76905
2019,8,10,1000,240,19.29502
2019,8,10,1000,250,11.89411
2019,8,10,1000,260,3.30613
2019,8,10,1000,270,4.64565
2019,8,10,1000,280,1.24879
2019,8,10,1000,290,0
2019,8,10,1000,300,1.24879
2019,8,10,1000,310,0
2019,11,10,1000,30,0
2019,11,10,1000,40,2.63248
2019,11,10,1000,50,114.64574
2019,11,10,1000,60,159.82313
2019,11,10,1000,70,116.33172
2019,11,10,1000,80,18.40055
2019,11,10,1000,90,33.33183
2019,11,10,1000,100,44.75836
2019,11,10,1000,110,43.34354
2019,11,10,1000,120,90.24875
2019,11,10,1000,130,91.26645
2019,11,10,1000,140,110.61163
2019,11,10,1000,150,160.62127
2019,11,10,1000,160,102.55535
2019,11,10,1000,170,119.13968
2019,11,10,1000,180,123.44802
2019,11,10,1000,190,83.26856
2019,11,10,1000,200,62.36759
2019,11,10,1000,210,55.00072
2019,11,10,1000,220,14.17741
2019,11,10,1000,230,11.38398
2019,11,10,1000,240,8.79257
2019,11,10,1000,250,5.75977
2019,11,10,1000,260,2.78784
2019,11,10,1000,270,0.77444
2019,11,10,1000,280,2.45402
2019,11,10,1000,290,0
2019,11,10,1000,300,7.33004
2019,11,10,1000,310,0
2020,2,10,63.37133,30,0
2020,2,10,63.37133,40,0
2020,2,10,63.37133,50,1.32986
2020,2,10,63.37133,60,1.0095
2020,2,10,63.37133,70,4.67872
2020,2,10,63.37133,80,2.01899
2020,2,10,63.37133,90,0
2020,2,10,63.37133,100,1.0095
2020,2,10,63.37133,110,2.01899
2020,2,10,63.37133,120,2.49955
2020,2,10,63.37133,130,2.84411
2020,2,10,63.37133,140,6.00859
2020,2,10,63.37133,150,5.15927
2020,2,10,63.37133,160,6.00859
2020,2,10,63.37133,170,6.35315
2020,2,10,63.37133,180,5.36785
2020,2,10,63.37133,190,10.34274
2020,2,10,63.37133,200,0
2020,2,10,63.37133,210,0.50475
2020,2,10,63.37133,220,3.18867
2020,2,10,63.37133,230,0
2020,2,10,63.37133,240,2.01899
2020,2,10,63.37133,250,1.0095
2020,2,10,63.37133,260,0
2020,2,10,63.37133,270,0
2020,2,10,63.37133,280,0
2020,2,10,63.37133,290,0
2020,2,10,63.37133,300,0
2020,2,10,63.37133,310,0
2020,5,10,398.80909,30,0
2020,5,10,398.80909,40,0.89452
2020,5,10,398.80909,50,0
2020,5,10,398.80909,60,21.57638
2020,5,10,398.80909,70,18.81712
2020,5,10,398.80909,80,47.75789
2020,5,10,398.80909,90,45.23247
2020,5,10,398.80909,100,16.1911
2020,5,10,398.80909,110,9.36265
2020,5,10,398.80909,120,16.6386
2020,5,10,398.80909,130,21.88085
2020,5,10,398.80909,140,42.50429
2020,5,10,398.80909,150,39.90262
2020,5,10,398.80909,160,10.50799
2020,5,10,398.80909,170,22.70342
2020,5,10,398.80909,180,30.8238
2020,5,10,398.80909,190,12.83081
2020,5,10,398.80909,200,15.24913
2020,5,10,398.80909,210,6.39954
2020,5,10,398.80909,220,6.67908
2020,5,10,398.80909,230,0
2020,5,10,398.80909,240,2.0371
2020,5,10,398.80909,250,4.14489
2020,5,10,398.80909,260,6.50074
2020,5,10,398.80909,270,0.1741
2020,5,10,398.80909,280,0
2020,5,10,398.80909,290,0
2020,5,10,398.80909,300,0
2020,5,10,398.80909,310,0
2020,8,10,471.86173,30,1.87102
2020,8,10,471.86173,40,0
2020,8,10,471.86173,50,3.68119
2020,8,10,471.86173,60,3.29272
2020,8,10,471.86173,70,7.73376
2020,8,10,471.86173,80,12.7097
2020,8,10,471.86173,90,17.51448
2020,8,10,471.86173,100,11.20242
2020,8,10,471.86173,110,19.87408
2020,8,10,471.86173,120,23.81019
2020,8,10,471.86173,130,43.00744
2020,8,10,471.86173,140,46.53588
2020,8,10,471.86173,150,47.8455
2020,8,10,471.86173,160,36.39432
2020,8,10,471.86173,170,19.03518
2020,8,10,471.86173,180,46.61053
2020,8,10,471.86173,190,45.76446
2020,8,10,471.86173,200,24.48942
2020,8,10,471.86173,210,23.52902
2020,8,10,471.86173,220,9.91741
2020,8,10,471.86173,230,15.04418
2020,8,10,471.86173,240,2.8434
2020,8,10,471.86173,250,4.89036
2020,8,10,471.86173,260,0
2020,8,10,471.86173,270,1.4217
2020,8,10,471.86173,280,0
2020,8,10,471.86173,290,1.4217
2020,8,10,471.86173,300,0
2020,8,10,471.86173,310,1.4217
2020,11,10,549.58377,30,0
2020,11,10,549.58377,40,0
2020,11,10,549.58377,50,0.50902
2020,11,10,549.58377,60,0.50902
2020,11,10,549.58377,70,4.50038
2020,11,10,549.58377,80,0.88161
2020,11,10,549.58377,90,0
2020,11,10,549.58377,100,2.27224
2020,11,10,549.58377,110,2.27224
2020,11,10,549.58377,120,23.42761
2020,11,10,549.58377,130,50.46912
2020,11,10,549.58377,140,53.7594
2020,11,10,549.58377,150,63.65975
2020,11,10,549.58377,160,54.5895
2020,11,10,549.58377,170,50.56467
2020,11,10,549.58377,180,63.07708
2020,11,10,549.58377,190,49.69113
2020,11,10,549.58377,200,46.95396
2020,11,10,549.58377,210,54.47175
2020,11,10,549.58377,220,19.90438
2020,11,10,549.58377,230,4.40804
2020,11,10,549.58377,240,0.88161
2020,11,10,549.58377,250,1.39063
2020,11,10,549.58377,260,1.39063
2020,11,10,549.58377,270,0
2020,11,10,549.58377,280,0
2020,11,10,549.58377,290,0
2020,11,10,549.58377,300,0
2020,11,10,549.58377,310,0
2021,2,10,123.97539,30,0
2021,2,10,123.97539,40,0
2021,2,10,123.97539,50,0
2021,2,10,123.97539,60,2.79274
2021,2,10,123.97539,70,0.30271
2021,2,10,123.97539,80,1.51354
2021,2,10,123.97539,90,0.85949
2021,2,10,123.97539,100,1.1622
2021,2,10,123.97539,110,7.30446
2021,2,10,123.97539,120,5.41985
2021,2,10,123.97539,130,9.45319
2021,2,10,123.97539,140,7.30568
2021,2,10,123.97539,150,12.03166
2021,2,10,123.97539,160,12.42281
2021,2,10,123.97539,170,16.59201
2021,2,10,123.97539,180,9.88293
2021,2,10,123.97539,190,11.38643
2021,2,10,123.97539,200,6.44497
2021,2,10,123.97539,210,8.68092
2021,2,10,123.97539,220,0.85949
2021,2,10,123.97539,230,3.65223
2021,2,10,123.97539,240,3.65223
2021,2,10,123.97539,250,0
2021,2,10,123.97539,260,0.85949
2021,2,10,123.97539,270,0
2021,2,10,123.97539,280,1.39637
2021,2,10,123.97539,290,0
2021,2,10,123.97539,300,0
2021,2,10,123.97539,310,0
2021,5,10,166.57732,30,0
2021,5,10,166.57732,40,0
2021,5,10,166.57732,50,5.62403
2021,5,10,166.57732,60,13.71488
2021,5,10,166.57732,70,4.93364
2021,5,10,166.57732,80,4.3415
2021,5,10,166.57732,90,7.01823
2021,5,10,166.57732,100,1.85162
2021,5,10,166.57732,110,4.64842
2021,5,10,166.57732,120,9.48344
2021,5,10,166.57732,130,9.69926
2021,5,10,166.57732,140,13.7879
2021,5,10,166.57732,150,17.17427
2021,5,10,166.57732,160,19.09865
2021,5,10,166.57732,170,20.35166
2021,5,10,166.57732,180,6.82098
2021,5,10,166.57732,190,7.43644
2021,5,10,166.57732,200,7.30116
2021,5,10,166.57732,210,5.73409
2021,5,10,166.57732,220,3.4113
2021,5,10,166.57732,230,1.32671
2021,5,10,166.57732,240,2.60924
2021,5,10,166.57732,250,0
2021,5,10,166.57732,260,0
2021,5,10,166.57732,270,0
2021,5,10,166.57732,280,0.20991
2021,5,10,166.57732,290,0
2021,5,10,166.57732,300,0
2021,5,10,166.57732,310,0
2021,8,10,629.40003,30,0
2021,8,10,629.40003,40,0
2021,8,10,629.40003,50,0.99798
2021,8,10,629.40003,60,5.48892
2021,8,10,629.40003,70,13.60956
2021,8,10,629.40003,80,9.66268
2021,8,10,629.40003,90,16.98202
2021,8,10,629.40003,100,14.30524
2021,8,10,629.40003,110,20.44478
2021,8,10,629.40003,120,84.53576
2021,8,10,629.40003,130,57.19372
2021,8,10,629.40003,140,45.74579
2021,8,10,629.40003,150,44.24811
2021,8,10,629.40003,160,78.78964
2021,8,10,629.40003,170,45.35303
2021,8,10,629.40003,180,53.18703
2021,8,10,629.40003,190,26.96362
2021,8,10,629.40003,200,32.57414
2021,8,10,629.40003,210,27.38719
2021,8,10,629.40003,220,33.05793
2021,8,10,629.40003,230,5.67074
2021,8,10,629.40003,240,10.88833
2021,8,10,629.40003,250,0
2021,8,10,629.40003,260,0
2021,8,10,629.40003,270,2.31385
2021,8,10,629.40003,280,0
2021,8,10,629.40003,290,0
2021,8,10,629.40003,300,0
2021,8,10,629.40003,310,0
2021,11,10,1000,30,0
2021,11,10,1000,40,0
2021,11,10,1000,50,0
2021,11,10,1000,60,27.73994
2021,11,10,1000,70,43.89868
2021,11,10,1000,80,24.77165
2021,11,10,1000,90,13.45105
2021,11,10,1000,100,19.84421
2021,11,10,1000,110,40.92553
2021,11,10,1000,120,62.20041
2021,11,10,1000,130,97.4016
2021,11,10,1000,140,84.63268
2021,11,10,1000,150,140.28333
2021,11,10,1000,160,133.28594
2021,11,10,1000,170,120.73376
2021,11,10,1000,180,180.94285
2021,11,10,1000,190,163.59142
2021,11,10,1000,200,163.98289
2021,11,10,1000,210,109.6721
2021,11,10,1000,220,69.63773
2021,11,10,1000,230,36.32967
2021,11,10,1000,240,7.96749
2021,11,10,1000,250,2.66125
2021,11,10,1000,260,6.55448
2021,11,10,1000,270,6.1996
2021,11,10,1000,280,2.30636
2021,11,10,1000,290,0
2021,11,10,1000,300,0.88708
2021,11,10,1000,310,0
2022,2,10,204.45874,30,0
2022,2,10,204.45874,40,0
2022,2,10,204.45874,50,3.10027
2022,2,10,204.45874,60,5.74863
2022,2,10,204.45874,70,28.72214
2022,2,10,204.45874,80,7.94509
2022,2,10,204.45874,90,1.22369
2022,2,10,204.45874,100,0
2022,2,10,204.45874,110,3.08976
2022,2,10,204.45874,120,7.86957
2022,2,10,204.45874,130,25.69285
2022,2,10,204.45874,140,13.78471
2022,2,10,204.45874,150,13.59162
2022,2,10,204.45874,160,13.19127
2022,2,10,204.45874,170,27.50575
2022,2,10,204.45874,180,9.70511
2022,2,10,204.45874,190,13.32068
2022,2,10,204.45874,200,14.98577
2022,2,10,204.45874,210,4.99526
2022,2,10,204.45874,220,2.77383
2022,2,10,204.45874,230,5.98905
2022,2,10,204.45874,240,1.22369
2022,2,10,204.45874,250,0
2022,2,10,204.45874,260,0
2022,2,10,204.45874,270,0
2022,2,10,204.45874,280,0
2022,2,10,204.45874,290,0
2022,2,10,204.45874,300,0
2022,2,10,204.45874,310,0
2022,5,10,362.17289,30,0
2022,5,10,362.17289,40,0.32495
2022,5,10,362.17289,50,2.6211
2022,5,10,362.17289,60,28.71501
2022,5,10,362.17289,70,73.67162
2022,5,10,362.17289,80,50.82918
2022,5,10,362.17289,90,18.95235
2022,5,10,362.17289,100,4.27809
2022,5,10,362.17289,110,7.90628
2022,5,10,362.17289,120,16.90859
2022,5,10,362.17289,130,17.74783
2022,5,10,362.17289,140,25.83711
2022,5,10,362.17289,150,60.69196
2022,5,10,362.17289,160,11.13599
2022,5,10,362.17289,170,15.90971
2022,5,10,362.17289,180,9.09126
2022,5,10,362.17289,190,11.02966
2022,5,10,362.17289,200,0.66065
2022,5,10,362.17289,210,0
2022,5,10,362.17289,220,4.21531
2022,5,10,362.17289,230,0.9856
2022,5,10,362.17289,240,0.66065
2022,5,10,362.17289,250,0
2022,5,10,362.17289,260,0
2022,5,10,362.17289,270,0
2022,5,10,362.17289,280,0
2022,5,10,362.17289,290,0
2022,5,10,362.17289,300,0
2022,5,10,362.17289,310,0
2022,8,10,564.1707,30,0
2022,8,10,564.1707,40,0
2022,8,10,564.1707,50,0.93414
2022,8,10,564.1707,60,7.65372
2022,8,10,564.1707,70,18.73612
2022,8,10,564.1707,80,54.92861
2022,8,10,564.1707,90,19.65437
2022,8,10,564.1707,100,18.87442
2022,8,10,564.1707,110,21.46629
2022,8,10,564.1707,120,25.59378
2022,8,10,564.1707,130,68.93582
2022,8,10,564.1707,140,67.97202
2022,8,10,564.1707,150,60.02305
2022,8,10,564.1707,160,32.59002
2022,8,10,564.1707,170,34.21167
2022,8,10,564.1707,180,44.1626
2022,8,10,564.1707,190,22.38365
2022,8,10,564.1707,200,23.47039
2022,8,10,564.1707,210,20.03502
2022,8,10,564.1707,220,13.20651
2022,8,10,564.1707,230,3.7504
2022,8,10,564.1707,240,0
2022,8,10,564.1707,250,0.69103
2022,8,10,564.1707,260,0.21255
2022,8,10,564.1707,270,3.53785
2022,8,10,564.1707,280,0
2022,8,10,564.1707,290,0.93414
2022,8,10,564.1707,300,0
2022,8,10,564.1707,310,0.21255
2022,11,10,792.03687,30,0.8755
2022,11,10,792.03687,40,0
2022,11,10,792.03687,50,7.01651
2022,11,10,792.03687,60,25.26596
2022,11,10,792.03687,70,39.48809
2022,11,10,792.03687,80,7.20021
2022,11,10,792.03687,90,29.12199
2022,11,10,792.03687,100,23.71686
2022,11,10,792.03687,110,18.21405
2022,11,10,792.03687,120,35.91603
2022,11,10,792.03687,130,60.76319
2022,11,10,792.03687,140,100.82436
2022,11,10,792.03687,150,56.65043
2022,11,10,792.03687,160,95.095
2022,11,10,792.03687,170,59.10452
2022,11,10,792.03687,180,51.42773
2022,11,10,792.03687,190,63.85796
2022,11,10,792.03687,200,41.55098
2022,11,10,792.03687,210,18.72911
2022,11,10,792.03687,220,37.47493
2022,11,10,792.03687,230,12.63519
2022,11,10,792.03687,240,5.35101
2022,11,10,792.03687,250,0
2022,11,10,792.03687,260,0
2022,11,10,792.03687,270,0
2022,11,10,792.03687,280,1.17151
2022,11,10,792.03687,290,0
2022,11,10,792.03687,300,0
2022,11,10,792.03687,310,0.58575
2023,2,10,276.81035,30,0
2023,2,10,276.81035,40,0
2023,2,10,276.81035,50,3.21124
2023,2,10,276.81035,60,13.57008
2023,2,10,276.81035,70,31.77277
2023,2,10,276.81035,80,7.09851
2023,2,10,276.81035,90,0.87601
2023,2,10,276.81035,100,7.54747
2023,2,10,276.81035,110,5.89832
2023,2,10,276.81035,120,3.49766
2023,2,10,276.81035,130,21.34949
2023,2,10,276.81035,140,32.88142
2023,2,10,276.81035,150,12.59079
2023,2,10,276.81035,160,28.73382
2023,2,10,276.81035,170,8.84444
2023,2,10,276.81035,180,33.78463
2023,2,10,276.81035,190,25.80487
2023,2,10,276.81035,200,8.43423
2023,2,10,276.81035,210,0.72443
2023,2,10,276.81035,220,11.15907
2023,2,10,276.81035,230,11.00748
2023,2,10,276.81035,240,1.16244
2023,2,10,276.81035,250,6.42318
2023,2,10,276.81035,260,0
2023,2,10,276.81035,270,0
2023,2,10,276.81035,280,0.43801
2023,2,10,276.81035,290,0
2023,2,10,276.81035,300,0
2023,2,10,276.81035,310,0
2023,5,10,152.37503,30,0
2023,5,10,152.37503,40,0.73457
2023,5,10,152.37503,50,6.02876
2023,5,10,152.37503,60,16.14814
2023,5,10,152.37503,70,27.58359
2023,5,10,152.37503,80,11.51588
2023,5,10,152.37503,90,5.96448
2023,5,10,152.37503,100,7.22099
2023,5,10,152.37503,110,14.49492
2023,5,10,152.37503,120,7.10953
2023,5,10,152.37503,130,10.08717
2023,5,10,152.37503,140,17.88564
2023,5,10,152.37503,150,9.13456
2023,5,10,152.37503,160,5.9173
2023,5,10,152.37503,170,4.68639
2023,5,10,152.37503,180,1.94579
2023,5,10,152.37503,190,2.14484
2023,5,10,152.37503,200,0
2023,5,10,152.37503,210,0.95261
2023,5,10,152.37503,220,2.28364
2023,5,10,152.37503,230,0.53621
2023,5,10,152.37503,240,0
2023,5,10,152.37503,250,0
2023,5,10,152.37503,260,0
2023,5,10,152.37503,270,0
2023,5,10,152.37503,280,0
2023,5,10,152.37503,290,0
2023,5,10,152.37503,300,0
2023,5,10,152.37503,310,0
2023,8,10,946.24065,30,0
2023,8,10,946.24065,40,0
2023,8,10,946.24065,50,10.92358
2023,8,10,946.24065,60,35.66659
2023,8,10,946.24065,70,35.43402
2023,8,10,946.24065,80,32.70036
2023,8,10,946.24065,90,22.05235
2023,8,10,946.24065,100,19.80006
2023,8,10,946.24065,110,59.29401
2023,8,10,946.24065,120,65.93542
2023,8,10,946.24065,130,82.7716
2023,8,10,946.24065,140,75.39209
2023,8,10,946.24065,150,97.81011
2023,8,10,946.24065,160,95.08952
2023,8,10,946.24065,170,66.55418
2023,8,10,946.24065,180,51.3803
2023,8,10,946.24065,190,69.22456
2023,8,10,946.24065,200,54.8486
2023,8,10,946.24065,210,26.03718
2023,8,10,946.24065,220,15.11065
2023,8,10,946.24065,230,17.37882
2023,8,10,946.24065,240,2.0708
2023,8,10,946.24065,250,4.78746
2023,8,10,946.24065,260,5.97838
2023,8,10,946.24065,270,0
2023,8,10,946.24065,280,0
2023,8,10,946.24065,290,0
2023,8,10,946.24065,300,0
2023,8,10,946.24065,310,0
2023,11,10,648.94034,30,0
2023,11,10,648.94034,40,0
2023,11,10,648.94034,50,0
2023,11,10,648.94034,60,8.79613
2023,11,10,648.94034,70,35.16603
2023,11,10,648.94034,80,22.30824
2023,11,10,648.94034,90,17.62935
2023,11,10,648.94034,100,18.08
2023,11,10,648.94034,110,26.70637
2023,11,10,648.94034,120,30.43167
2023,11,10,648.94034,130,44.29872
2023,11,10,648.94034,140,48.22735
2023,11,10,648.94034,150,55.65624
2023,11,10,648.94034,160,78.13307
2023,11,10,648.94034,170,58.103
2023,11,10,648.94034,180,77.49728
2023,11,10,648.94034,190,53.68989
2023,11,10,648.94034,200,27.17209
2023,11,10,648.94034,210,17.41314
2023,11,10,648.94034,220,19.85429
2023,11,10,648.94034,230,7.43798
2023,11,10,648.94034,240,1.75923
2023,11,10,648.94034,250,0.58024
2023,11,10,648.94034,260,0
2023,11,10,648.94034,270,0
2023,11,10,648.94034,280,0
2023,11,10,648.94034,290,0
2023,11,10,648.94034,300,0
2023,11,10,648.94034,310,0
1988,5,11,90.48744,30,0
1988,5,11,90.48744,40,0
1988,5,11,90.48744,50,0
1988,5,11,90.48744,60,0
1988,5,11,90.48744,70,0
1988,5,11,90.48744,80,1.70731
1988,5,11,90.48744,90,1.70731
1988,5,11,90.48744,100,0
1988,5,11,90.48744,110,5.12193
1988,5,11,90.48744,120,5.12193
1988,5,11,90.48744,130,3.41462
1988,5,11,90.48744,140,1.70731
1988,5,11,90.48744,150,3.41462
1988,5,11,90.48744,160,11.95117
1988,5,11,90.48744,170,17.0731
1988,5,11,90.48744,180,5.12193
1988,5,11,90.48744,190,8.53655
1988,5,11,90.48744,200,11.95117
1988,5,11,90.48744,210,6.82924
1988,5,11,90.48744,220,3.41462
1988,5,11,90.48744,230,1.70731
1988,5,11,90.48744,240,0
1988,5,11,90.48744,250,1.70731
1988,5,11,90.48744,260,0
1988,5,11,90.48744,270,0
1988,5,11,90.48744,280,0
1988,5,11,90.48744,290,0
1988,5,11,90.48744,300,0
1988,5,11,90.48744,310,0
1989,5,11,185.21862,30,0
1989,5,11,185.21862,40,0
1989,5,11,185.21862,50,0
1989,5,11,185.21862,60,0
1989,5,11,185.21862,70,0
1989,5,11,185.21862,80,0
1989,5,11,185.21862,90,2.70435
1989,5,11,185.21862,100,0.20513
1989,5,11,185.21862,110,5.4087
1989,5,11,185.21862,120,11.22766
1989,5,11,185.21862,130,17.25174
1989,5,11,185.21862,140,19.54583
1989,5,11,185.21862,150,14.54739
1989,5,11,185.21862,160,27.86401
1989,5,11,185.21862,170,19.75096
1989,5,11,185.21862,180,25.77504
1989,5,11,185.21862,190,4.14024
1989,5,11,185.21862,200,6.02408
1989,5,11,185.21862,210,14.13713
1989,5,11,185.21862,220,8.52331
1989,5,11,185.21862,230,0
1989,5,11,185.21862,240,8.11305
1989,5,11,185.21862,250,0
1989,5,11,185.21862,260,0
1989,5,11,185.21862,270,0
1989,5,11,185.21862,280,0
1989,5,11,185.21862,290,0
1989,5,11,185.21862,300,0
1989,5,11,185.21862,310,0
1990,8,11,600.04861,30,0
1990,8,11,600.04861,40,0
1990,8,11,600.04861,50,0
1990,8,11,600.04861,60,0
1990,8,11,600.04861,70,0
1990,8,11,600.04861,80,0
1990,8,11,600.04861,90,3.51344
1990,8,11,600.04861,100,7.02688
1990,8,11,600.04861,110,26.3508
1990,8,11,600.04861,120,58.90959
1990,8,11,600.04861,130,60.78528
1990,8,11,600.04861,140,46.73152
1990,8,11,600.04861,150,46.15057
1990,8,11,600.04861,160,67.46913
1990,8,11,600.04861,170,61.0232
1990,8,11,600.04861,180,57.98562
1990,8,11,600.04861,190,61.0232
1990,8,11,600.04861,200,40.64248
1990,8,11,600.04861,210,25.76984
