Area,Sex,Yr,Age,F
2,2,1986,6,0.0157605
1,1,1987,6,0.022357
2,1,1987,6,0.013884
1,2,1987,6,0.0243797499999999
2,2,1987,6,0.01521025
1,1,1988,6,0.03085775
2,1,1988,6,0.02012375
1,2,1988,6,0.03368175
2,2,1988,6,0.0228265
1,1,1989,6,0.02978575
2,1,1989,6,0.0123325
1,2,1989,6,0.03237775
2,2,1989,6,0.0142575
1,1,1990,6,0.0224555
2,1,1990,6,0.0126745
1,2,1990,6,0.024602
2,2,1990,6,0.0144645
1,1,1991,6,0.0211615
2,1,1991,6,0.01012625
1,2,1991,6,0.0228345
2,2,1991,6,0.0114015
1,1,1992,6,0.02707025
2,1,1992,6,0.0124005
1,2,1992,6,0.0290469999999999
2,2,1992,6,0.01369025
1,1,1993,6,0.02123175
2,1,1993,6,0.00827875
1,2,1993,6,0.0229867499999999
2,2,1993,6,0.010056
1,1,1994,6,0.02508825
2,1,1994,6,0.014071
1,2,1994,6,0.02728
2,2,1994,6,0.0168219999999999
1,1,1995,6,0.01808275
2,1,1995,6,0.00963575
1,2,1995,6,0.01970175
2,2,1995,6,0.011657
1,1,1996,6,0.0325885
2,1,1996,6,0.012017
1,2,1996,6,0.035431
2,2,1996,6,0.01438525
1,1,1997,6,0.05983375
2,1,1997,6,0.0120475
1,2,1997,6,0.0648457499999999
2,2,1997,6,0.01417175
1,1,1998,6,0.06547175
2,1,1998,6,0.022154
1,2,1998,6,0.07075975
2,2,1998,6,0.0262169999999999
1,1,1999,6,0.070159
2,1,1999,6,0.026673
1,2,1999,6,0.0763524999999999
2,2,1999,6,0.0314687499999999
1,1,2000,6,0.07127425
2,1,2000,6,0.03479325
1,2,2000,6,0.0773039999999999
2,2,2000,6,0.04076525
1,1,2001,6,0.07018925
2,1,2001,6,0.05056925
1,2,2001,6,0.07669225
2,2,2001,6,0.05774325
1,1,2002,6,0.07626925
2,1,2002,6,0.056168
1,2,2002,6,0.0827185
2,2,2002,6,0.0658255
1,1,2003,6,0.0657735
2,1,2003,6,0.06740425
1,2,2003,6,0.0717614999999999
2,2,2003,6,0.0748617499999999
1,1,2004,6,0.0605475
2,1,2004,6,0.0825085
1,2,2004,6,0.06566575
2,2,2004,6,0.0938585
1,1,2005,6,0.054178
2,1,2005,6,0.06802325
1,2,2005,6,0.05908875
2,2,2005,6,0.07535125
1,1,2006,6,0.03609275
2,1,2006,6,0.10772975
1,2,2006,6,0.039247
2,2,2006,6,0.118488
1,1,2007,6,0.03388125
2,1,2007,6,0.12193225
1,2,2007,6,0.0369087499999999
2,2,2007,6,0.13111
1,1,2008,6,0.03540125
2,1,2008,6,0.09373075
1,2,2008,6,0.03889775
2,2,2008,6,0.10557725
1,1,2009,6,0.03327825
2,1,2009,6,0.0724815
1,2,2009,6,0.0371675
2,2,2009,6,0.0845235
1,1,2010,6,0.0344185
2,1,2010,6,0.05882275
1,2,2010,6,0.03879475
2,2,2010,6,0.0671634999999999
1,1,2011,6,0.0369415
2,1,2011,6,0.0753525
1,2,2011,6,0.04304175
2,2,2011,6,0.08701475
1,1,2012,6,0.0386055
2,1,2012,6,0.08069025
1,2,2012,6,0.0437995
2,2,2012,6,0.09238675
1,1,2013,6,0.0356215
2,1,2013,6,0.0803355
1,2,2013,6,0.04045775
2,2,2013,6,0.0918679999999999
1,1,2014,6,0.0374135
2,1,2014,6,0.08848025
1,2,2014,6,0.04132225
2,2,2014,6,0.10323475
1,1,2015,6,0.0360185
2,1,2015,6,0.10037525
1,2,2015,6,0.0399565
2,2,2015,6,0.1156365
1,1,2016,6,0.0400795
2,1,2016,6,0.08087025
1,2,2016,6,0.043893
2,2,2016,6,0.0950044999999999
1,1,2017,6,0.04542225
2,1,2017,6,0.07947825
1,2,2017,6,0.04997575
2,2,2017,6,0.09553475
1,1,2018,6,0.04654575
2,1,2018,6,0.10085075
1,2,2018,6,0.05184625
2,2,2018,6,0.11946375
1,1,2019,6,0.05103825
2,1,2019,6,0.079163
1,2,2019,6,0.056148
2,2,2019,6,0.09256475
1,1,2020,6,0.0304537499999999
2,1,2020,6,0.0768335
1,2,2020,6,0.03307225
2,2,2020,6,0.086153
1,1,2021,6,0.0306345
2,1,2021,6,0.0722345
1,2,2021,6,0.03344675
2,2,2021,6,0.08094625
1,1,2022,6,0.0356195
2,1,2022,6,0.0685
1,2,2022,6,0.0394685
2,2,2022,6,0.0786837499999999
1,1,2023,6,0.05533625
2,1,2023,6,0.07267875
1,2,2023,6,0.06032125
2,2,2023,6,0.0816324999999999
1,1,1952,7,0.000217499999999982
2,1,1952,7,2.000000000002e-06
1,2,1952,7,0.000346999999999986
2,2,1952,7,2.99999999997524e-06
1,1,1953,7,0.000646249999999987
2,1,1953,7,1.000000000001e-05
1,2,1953,7,0.000919749999999997
2,2,1953,7,1.52499999999667e-05
1,1,1954,7,0.0033195
2,1,1954,7,0.000932749999999982
1,2,1954,7,0.00443425000000003
2,2,1954,7,0.00103700000000001
1,1,1955,7,0.00181499999999998
2,1,1955,7,0.00356974999999998
1,2,1955,7,0.00230274999999996
2,2,1955,7,0.00406299999999998
1,1,1956,7,0.001085
2,1,1956,7,0.00317899999999999
1,2,1956,7,0.00146275000000001
2,2,1956,7,0.00350875
1,1,1957,7,0.00170149999999999
2,1,1957,7,0.00126899999999999
1,2,1957,7,0.00240849999999998
2,2,1957,7,0.00160674999999999
1,1,1958,7,0.00368674999999999
2,1,1958,7,0.00262024999999999
1,2,1958,7,0.004855
2,2,1958,7,0.00306424999999999
1,1,1959,7,0.00252125
2,1,1959,7,0.0042565
1,2,1959,7,0.00322875
2,2,1959,7,0.00495850000000003
1,1,1960,7,0.002221
2,1,1960,7,0.00277525000000001
1,2,1960,7,0.00288674999999999
2,2,1960,7,0.00311549999999999
1,1,1961,7,0.00303624999999999
2,1,1961,7,0.00486824999999999
1,2,1961,7,0.00425524999999999
2,2,1961,7,0.00551474999999996
1,1,1962,7,0.0070885
2,1,1962,7,0.00214449999999999
1,2,1962,7,0.00889774999999998
2,2,1962,7,0.00236399999999998
1,1,1963,7,0.007942
2,1,1963,7,0.00389849999999997
1,2,1963,7,0.00997300000000001
2,2,1963,7,0.00488249999999996
1,1,1964,7,0.00504125
2,1,1964,7,0.00163374999999999
1,2,1964,7,0.00623750000000001
2,2,1964,7,0.00200024999999998
1,1,1965,7,0.0145035
2,1,1965,7,0.0024005
1,2,1965,7,0.01808075
2,2,1965,7,0.00291775
1,1,1966,7,0.0140055
2,1,1966,7,0.00492524999999999
1,2,1966,7,0.01750025
2,2,1966,7,0.00559974999999996
1,1,1967,7,0.00952600000000001
2,1,1967,7,0.00578974999999998
1,2,1967,7,0.01179075
2,2,1967,7,0.006353
1,1,1968,7,0.02042825
2,1,1968,7,0.00447649999999999
1,2,1968,7,0.025235
2,2,1968,7,0.00447575
1,1,1969,7,0.01302825
2,1,1969,7,0.00771174999999999
1,2,1969,7,0.01608675
2,2,1969,7,0.00686749999999997
1,1,1970,7,0.013882
2,1,1970,7,0.00468425
1,2,1970,7,0.01721875
2,2,1970,7,0.00444675
1,1,1971,7,0.02225675
2,1,1971,7,0.01306375
1,2,1971,7,0.027619
2,2,1971,7,0.010254
1,1,1972,7,0.02332375
2,1,1972,7,0.01221025
1,2,1972,7,0.028099
2,2,1972,7,0.010081
1,1,1973,7,0.021649
2,1,1973,7,0.00446599999999997
1,2,1973,7,0.02673025
2,2,1973,7,0.00469225000000001
1,1,1974,7,0.02625925
2,1,1974,7,0.00682874999999999
1,2,1974,7,0.03213125
2,2,1974,7,0.00712625
1,1,1975,7,0.01285975
2,1,1975,7,0.00633824999999999
1,2,1975,7,0.015787
2,2,1975,7,0.00709799999999999
1,1,1976,7,0.0222155
2,1,1976,7,0.0103085
1,2,1976,7,0.02750175
2,2,1976,7,0.01106925
1,1,1977,7,0.00502025
2,1,1977,7,0.00515125
1,2,1977,7,0.0065075
2,2,1977,7,0.00597150000000002
1,1,1978,7,0.01069775
2,1,1978,7,0.00281149999999999
1,2,1978,7,0.01337225
2,2,1978,7,0.00376199999999999
1,1,1979,7,0.01501475
2,1,1979,7,0.00978199999999999
1,2,1979,7,0.019094
2,2,1979,7,0.011073
1,1,1980,7,0.018418
2,1,1980,7,0.010514
1,2,1980,7,0.0235675
2,2,1980,7,0.0114175
1,1,1981,7,0.0210975
2,1,1981,7,0.01673675
1,2,1981,7,0.0272615
2,2,1981,7,0.01701675
1,1,1982,7,0.02342075
2,1,1982,7,0.01382825
1,2,1982,7,0.0293165
2,2,1982,7,0.01458825
1,1,1983,7,0.0157895
2,1,1983,7,0.008327
1,2,1983,7,0.0195755
2,2,1983,7,0.00911524999999996
1,1,1984,7,0.01780625
2,1,1984,7,0.00934499999999999
1,2,1984,7,0.02255325
2,2,1984,7,0.0099265
1,1,1985,7,0.023068
2,1,1985,7,0.00903175000000001
1,2,1985,7,0.0288105
2,2,1985,7,0.011122
1,1,1986,7,0.01892125
2,1,1986,7,0.01384275
1,2,1986,7,0.0233525
2,2,1986,7,0.01547875
1,1,1987,7,0.019817
2,1,1987,7,0.0129725
1,2,1987,7,0.02419075
2,2,1987,7,0.014884
1,1,1988,7,0.02735125
2,1,1988,7,0.0183335
1,2,1988,7,0.03333575
2,2,1988,7,0.022114
1,1,1989,7,0.02655375
2,1,1989,7,0.01100075
1,2,1989,7,0.03209775
2,2,1989,7,0.013688
1,1,1990,7,0.019987
2,1,1990,7,0.01148775
1,2,1990,7,0.02436825
2,2,1990,7,0.01399825
1,1,1991,7,0.01889
2,1,1991,7,0.00929350000000001
1,2,1991,7,0.0227065
2,2,1991,7,0.011062
1,1,1992,7,0.024272
2,1,1992,7,0.01174225
1,2,1992,7,0.0288985
2,2,1992,7,0.0133975
1,1,1993,7,0.01898375
2,1,1993,7,0.00713924999999999
1,2,1993,7,0.0227755
2,2,1993,7,0.00956450000000003
1,1,1994,7,0.0222785
2,1,1994,7,0.01228725
1,2,1994,7,0.02700275
2,2,1994,7,0.01608025
1,1,1995,7,0.01601875
2,1,1995,7,0.00838499999999998
1,2,1995,7,0.01949
2,2,1995,7,0.01112175
1,1,1996,7,0.02890825
2,1,1996,7,0.01043225
1,2,1996,7,0.03515875
2,2,1996,7,0.01371775
1,1,1997,7,0.05328375
2,1,1997,7,0.010614
1,2,1997,7,0.06438675
2,2,1997,7,0.01359175
1,1,1998,7,0.0584565
2,1,1998,7,0.01952275
1,2,1998,7,0.07032675
2,2,1998,7,0.02517925
1,1,1999,7,0.06246575
2,1,1999,7,0.02345275
1,2,1999,7,0.075759
2,2,1999,7,0.03015125
1,1,2000,7,0.0635575
2,1,2000,7,0.030496
1,2,2000,7,0.0766765
2,2,2000,7,0.0389495
1,1,2001,7,0.0623505
2,1,2001,7,0.0454095
1,2,2001,7,0.075975
2,2,2001,7,0.05569425
1,1,2002,7,0.0679645
2,1,2002,7,0.05003
1,2,2002,7,0.082083
2,2,2002,7,0.0632925
1,1,2003,7,0.058307
2,1,2003,7,0.062512
1,2,2003,7,0.07095925
2,2,2003,7,0.0728335
1,1,2004,7,0.0538455
2,1,2004,7,0.07490025
1,2,2004,7,0.06517375
2,2,2004,7,0.09075375
1,1,2005,7,0.04803875
2,1,2005,7,0.06275575
1,2,2005,7,0.05853575
2,2,2005,7,0.0733825
1,1,2006,7,0.03208375
2,1,2006,7,0.099882
1,2,2006,7,0.03887325
2,2,2006,7,0.11582425
1,1,2007,7,0.0300785
2,1,2007,7,0.11474825
1,2,2007,7,0.03652675
2,2,2007,7,0.12884025
1,1,2008,7,0.0312585
2,1,2008,7,0.0853405
1,2,2008,7,0.0384525
2,2,2008,7,0.10240025
1,1,2009,7,0.02911325
2,1,2009,7,0.06456375
1,2,2009,7,0.0365605
2,2,2009,7,0.08125
1,1,2010,7,0.0299745
2,1,2010,7,0.053096
1,2,2010,7,0.03799175
2,2,2010,7,0.06492875
1,1,2011,7,0.0316735
2,1,2011,7,0.06758875
1,2,2011,7,0.041736
2,2,2011,7,0.083916
1,1,2012,7,0.03353275
2,1,2012,7,0.0727555
1,2,2012,7,0.0427475
2,2,2012,7,0.08918775
1,1,2013,7,0.03097175
2,1,2013,7,0.072929
1,2,2013,7,0.03952825
2,2,2013,7,0.08879725
1,1,2014,7,0.0329825
2,1,2014,7,0.07891175
1,2,2014,7,0.04067875
2,2,2014,7,0.09919875
1,1,2015,7,0.03175475
2,1,2015,7,0.0908355
1,2,2015,7,0.0393444999999999
2,2,2015,7,0.11160475
1,1,2016,7,0.0356715
2,1,2016,7,0.07220625
1,2,2016,7,0.04339975
2,2,2016,7,0.0913685
1,1,2017,7,0.04022375
2,1,2017,7,0.0693345
1,2,2017,7,0.049372
2,2,2017,7,0.091269
1,1,2018,7,0.0409165
2,1,2018,7,0.08877575
1,2,2018,7,0.05096525
2,2,2018,7,0.11440375
1,1,2019,7,0.0450895
2,1,2019,7,0.0706285
1,2,2019,7,0.05540225
2,2,2019,7,0.08903825
1,1,2020,7,0.02718475
2,1,2020,7,0.07041575
1,2,2020,7,0.0327565
2,2,2020,7,0.08370475
1,1,2021,7,0.027337
2,1,2021,7,0.066225
1,2,2021,7,0.03307525
2,2,2021,7,0.07872775
1,1,2022,7,0.03135475
2,1,2022,7,0.06193625
1,2,2022,7,0.03888725
2,2,2022,7,0.076083
1,1,2023,7,0.049165
2,1,2023,7,0.06655
1,2,2023,7,0.0596605
2,2,2023,7,0.07927675
1,1,1952,8,0.00017399999999998
2,1,1952,8,1.49999999998762e-06
1,2,1952,8,0.00032825000000003
2,2,1952,8,3.00000000003076e-06
1,1,1953,8,0.000528000000000001
2,1,1953,8,7.74999999997306e-06
1,2,1953,8,0.00088450000000001
2,2,1953,8,1.45000000000284e-05
1,1,1954,8,0.00277274999999999
2,1,1954,8,0.000881749999999987
1,2,1954,8,0.00433775000000003
2,2,1954,8,0.00102600000000003
1,1,1955,8,0.00153024999999998
2,1,1955,8,0.00333324999999998
1,2,1955,8,0.00226900000000002
2,2,1955,8,0.00399650000000001
1,1,1956,8,0.000901749999999979
2,1,1956,8,0.00300999999999998
1,2,1956,8,0.00142425000000002
2,2,1956,8,0.00347350000000002
1,1,1957,8,0.00140674999999998
2,1,1957,8,0.00113774999999999
1,2,1957,8,0.00233550000000005
2,2,1957,8,0.00155925000000001
1,1,1958,8,0.00308999999999998
2,1,1958,8,0.00242699999999998
1,2,1958,8,0.00475975000000001
2,2,1958,8,0.00300650000000002
1,1,1959,8,0.00212674999999998
2,1,1959,8,0.00392100000000001
1,2,1959,8,0.00318225000000005
2,2,1959,8,0.00485225
1,1,1960,8,0.00186524999999998
2,1,1960,8,0.00261324999999998
1,2,1960,8,0.00283825000000004
2,2,1960,8,0.00307574999999999
1,1,1961,8,0.00251024999999999
2,1,1961,8,0.00456974999999998
1,2,1961,8,0.0041195
2,2,1961,8,0.005438
1,1,1962,8,0.00608649999999999
2,1,1962,8,0.00208174999999999
1,2,1962,8,0.00875425000000002
2,2,1962,8,0.00233
1,1,1963,8,0.00677124999999998
2,1,1963,8,0.00350899999999998
1,2,1963,8,0.00984450000000003
2,2,1963,8,0.00474000000000002
1,1,1964,8,0.00433099999999997
2,1,1964,8,0.00148424999999999
1,2,1964,8,0.00616100000000003
2,2,1964,8,0.00194274999999999
1,1,1965,8,0.0123275
2,1,1965,8,0.00219124999999998
1,2,1965,8,0.017892
2,2,1965,8,0.00284024999999999
1,1,1966,8,0.01187725
2,1,1966,8,0.0046205
1,2,1966,8,0.0173055
2,2,1966,8,0.00550475
1,1,1967,8,0.008128
2,1,1967,8,0.00556024999999999
1,2,1967,8,0.011668
2,2,1967,8,0.00628475000000001
1,1,1968,8,0.0173495
2,1,1968,8,0.00447799999999998
1,2,1968,8,0.02499
2,2,1968,8,0.00446550000000001
1,1,1969,8,0.01109175
2,1,1969,8,0.00808349999999999
1,2,1969,8,0.01591175
2,2,1969,8,0.00698775000000001
1,1,1970,8,0.01182125
2,1,1970,8,0.00478874999999998
1,2,1970,8,0.017065
2,2,1970,8,0.00448350000000003
1,1,1971,8,0.01896125
2,1,1971,8,0.0143535
1,2,1971,8,0.02733175
2,2,1971,8,0.0106540000000001
1,1,1972,8,0.0201045
2,1,1972,8,0.0131845
1,2,1972,8,0.02792075
2,2,1972,8,0.01038975
1,1,1973,8,0.01838025
2,1,1973,8,0.00433074999999999
1,2,1973,8,0.026424
2,2,1973,8,0.00466949999999999
1,1,1974,8,0.02242075
2,1,1974,8,0.00668099999999999
1,2,1974,8,0.031898
2,2,1974,8,0.0070925
1,1,1975,8,0.010945
2,1,1975,8,0.00609324999999999
1,2,1975,8,0.0156465
2,2,1975,8,0.00699375000000002
1,1,1976,8,0.01887925
2,1,1976,8,0.01004525
1,2,1976,8,0.027258
2,2,1976,8,0.01096475
1,1,1977,8,0.00421199999999999
2,1,1977,8,0.00483224999999998
1,2,1977,8,0.00636599999999998
2,2,1977,8,0.00585325000000003
1,1,1978,8,0.009077
2,1,1978,8,0.00245699999999999
1,2,1978,8,0.0131965
2,2,1978,8,0.0036175
1,1,1979,8,0.0126605
2,1,1979,8,0.00929049999999998
1,2,1979,8,0.01877825
2,2,1979,8,0.0109005
1,1,1980,8,0.0155375
2,1,1980,8,0.01019225
1,2,1980,8,0.0232015
2,2,1980,8,0.011283
1,1,1981,8,0.0177495
2,1,1981,8,0.01667375
1,2,1981,8,0.0267275
2,2,1981,8,0.01699875
1,1,1982,8,0.019846
2,1,1982,8,0.01345475
1,2,1982,8,0.02896175
2,2,1982,8,0.01449075
1,1,1983,8,0.01339975
2,1,1983,8,0.0079835
1,2,1983,8,0.01933725
2,2,1983,8,0.009019
1,1,1984,8,0.01506725
2,1,1984,8,0.00915249999999998
1,2,1984,8,0.02225525
2,2,1984,8,0.00984475000000001
1,1,1985,8,0.01955025
2,1,1985,8,0.00822475
1,2,1985,8,0.0284705
2,2,1985,8,0.01081575
1,1,1986,8,0.016091
2,1,1986,8,0.01310425
1,2,1986,8,0.0231015
2,2,1986,8,0.015265
1,1,1987,8,0.01692
2,1,1987,8,0.01214675
1,2,1987,8,0.0240065
2,2,1987,8,0.014637
1,1,1988,8,0.02336125
2,1,1988,8,0.0168205
1,2,1988,8,0.03301975
2,2,1988,8,0.02158325
1,1,1989,8,0.022889
2,1,1989,8,0.00992175000000001
1,2,1989,8,0.0318315
2,2,1989,8,0.01326725
1,1,1990,8,0.01727025
2,1,1990,8,0.010487
1,2,1990,8,0.024153
2,2,1990,8,0.0136525
1,1,1991,8,0.01624925
2,1,1991,8,0.00859799999999999
1,2,1991,8,0.02256825
2,2,1991,8,0.01081075
1,1,1992,8,0.02095475
2,1,1992,8,0.011226
1,2,1992,8,0.0287315
2,2,1992,8,0.0131885
1,1,1993,8,0.0163915
2,1,1993,8,0.00623799999999999
1,2,1993,8,0.02257675
2,2,1993,8,0.00920275000000004
1,1,1994,8,0.019034
2,1,1994,8,0.01084175
1,2,1994,8,0.0267485
2,2,1994,8,0.01553275
1,1,1995,8,0.01365875
2,1,1995,8,0.0073915
1,2,1995,8,0.0192975
2,2,1995,8,0.01072875
1,1,1996,8,0.024674
2,1,1996,8,0.00915649999999998
1,2,1996,8,0.03488775
2,2,1996,8,0.01322525
1,1,1997,8,0.0457105
2,1,1997,8,0.00943025
1,2,1997,8,0.063922
2,2,1997,8,0.013161
1,1,1998,8,0.05027875
2,1,1998,8,0.01734375
1,2,1998,8,0.0698625
2,2,1998,8,0.0244095
1,1,1999,8,0.0537255
2,1,1999,8,0.0208315
1,2,1999,8,0.075166
2,2,1999,8,0.02917575
1,1,2000,8,0.05466775
2,1,2000,8,0.02703025
1,2,2000,8,0.07605725
2,2,2000,8,0.0376045
1,1,2001,8,0.05355875
2,1,2001,8,0.04111375
1,2,2001,8,0.0752930000000001
2,2,2001,8,0.05416775
1,1,2002,8,0.05835675
2,1,2002,8,0.04506475
1,2,2002,8,0.0814475
2,2,2002,8,0.0614257500000001
1,1,2003,8,0.04982075
2,1,2003,8,0.05848625
1,2,2003,8,0.0702265
2,2,2003,8,0.07134125
1,1,2004,8,0.046069
2,1,2004,8,0.068628
1,2,2004,8,0.0646805
2,2,2004,8,0.0884585
1,1,2005,8,0.04102675
2,1,2005,8,0.058148
1,2,2005,8,0.0580125
2,2,2005,8,0.07190275
1,1,2006,8,0.02743275
2,1,2006,8,0.09274625
1,2,2006,8,0.0385225
2,2,2006,8,0.11380175
1,1,2007,8,0.02570575
2,1,2007,8,0.10789025
1,2,2007,8,0.03617625
2,2,2007,8,0.1270835
1,1,2008,8,0.026621
2,1,2008,8,0.0780605
1,2,2008,8,0.0380525
2,2,2008,8,0.10000825
1,1,2009,8,0.0246525
2,1,2009,8,0.0581005
1,2,2009,8,0.036049
2,2,2009,8,0.0788275
1,1,2010,8,0.02536625
2,1,2010,8,0.048251
1,2,2010,8,0.03734025
2,2,2010,8,0.0632605000000001
1,1,2011,8,0.02661575
2,1,2011,8,0.061135
1,2,2011,8,0.04072475
2,2,2011,8,0.08161375
1,1,2012,8,0.0283805
2,1,2012,8,0.06616075
1,2,2012,8,0.04190775
2,2,2012,8,0.08681125
1,1,2013,8,0.02625875
2,1,2013,8,0.0668765
1,2,2013,8,0.03878325
2,2,2013,8,0.08653275
1,1,2014,8,0.0281495
2,1,2014,8,0.071204
1,2,2014,8,0.0401325
2,2,2014,8,0.0962255
1,1,2015,8,0.02718425
2,1,2015,8,0.08316125
1,2,2015,8,0.03882575
2,2,2015,8,0.1086425
1,1,2016,8,0.030767
2,1,2016,8,0.0652624999999999
1,2,2016,8,0.042956
2,2,2016,8,0.088701
1,1,2017,8,0.034474
2,1,2017,8,0.061213
1,2,2017,8,0.0488345
2,2,2017,8,0.08812825
1,1,2018,8,0.034891
2,1,2018,8,0.07904275
1,2,2018,8,0.05022625
2,2,2018,8,0.11067225
1,1,2019,8,0.03849675
2,1,2019,8,0.06368675
1,2,2019,8,0.05474525
2,2,2019,8,0.08643875
1,1,2020,8,0.02343975
2,1,2020,8,0.06487375
1,2,2020,8,0.03246025
2,2,2020,8,0.081871
1,1,2021,8,0.02365875
2,1,2021,8,0.060979
1,2,2021,8,0.032738
2,2,2021,8,0.07706525
1,1,2022,8,0.026703
2,1,2022,8,0.05644725
1,2,2022,8,0.03839
2,2,2022,8,0.07415475
1,1,2023,8,0.042117
2,1,2023,8,0.06128375
1,2,2023,8,0.05906175
2,2,2023,8,0.077515
1,1,1952,9,0.000142000000000003
2,1,1952,9,1.24999999998043e-06
1,2,1952,9,0.000314250000000016
2,2,1952,9,2.74999999999581e-06
1,1,1953,9,0.000435749999999985
2,1,1953,9,6.49999999999262e-06
1,2,1953,9,0.000858250000000005
2,2,1953,9,1.37499999999791e-05
1,1,1954,9,0.00231275
2,1,1954,9,0.000833499999999987
1,2,1954,9,0.00426449999999995
2,2,1954,9,0.00101774999999998
1,1,1955,9,0.00128024999999998
2,1,1955,9,0.00312199999999999
1,2,1955,9,0.00224174999999999
2,2,1955,9,0.00394774999999997
1,1,1956,9,0.000749749999999993
2,1,1956,9,0.00284925
1,2,1956,9,0.00139525000000001
2,2,1956,9,0.00344699999999998
1,1,1957,9,0.00116825000000001
2,1,1957,9,0.00103149999999999
1,2,1957,9,0.00228175000000003
2,2,1957,9,0.001525
1,1,1958,9,0.00258074999999999
2,1,1958,9,0.00225875
1,2,1958,9,0.00468724999999998
2,2,1958,9,0.00296425
1,1,1959,9,0.001781
2,1,1959,9,0.003633
1,2,1959,9,0.00314575
2,2,1959,9,0.00477474999999999
1,1,1960,9,0.00155975
2,1,1960,9,0.00246274999999999
1,2,1960,9,0.00280025
2,2,1960,9,0.00304674999999999
1,1,1961,9,0.00208274999999999
2,1,1961,9,0.004297
1,2,1961,9,0.00401924999999997
2,2,1961,9,0.00538125
1,1,1962,9,0.00521975
2,1,1962,9,0.00203624999999999
1,2,1962,9,0.00864175
2,2,1962,9,0.00230649999999999
1,1,1963,9,0.00573699999999999
2,1,1963,9,0.00319325000000001
1,2,1963,9,0.00974049999999999
2,2,1963,9,0.00463750000000002
1,1,1964,9,0.0037005
2,1,1964,9,0.00136475
1,2,1964,9,0.00609900000000002
2,2,1964,9,0.00190099999999999
1,1,1965,9,0.01037875
2,1,1965,9,0.00202225
1,2,1965,9,0.01773375
2,2,1965,9,0.00278424999999999
1,1,1966,9,0.009968
2,1,1966,9,0.00435449999999998
1,2,1966,9,0.01714375
2,2,1966,9,0.00543549999999998
1,1,1967,9,0.00687024999999999
2,1,1967,9,0.00535125
1,2,1967,9,0.01156475
2,2,1967,9,0.00623524999999997
1,1,1968,9,0.01456925
2,1,1968,9,0.00447299999999998
1,2,1968,9,0.02478125
2,2,1968,9,0.00445974999999998
1,1,1969,9,0.00934549999999998
2,1,1969,9,0.00836075
1,2,1969,9,0.015766
2,2,1969,9,0.00707874999999997
1,1,1970,9,0.009966
2,1,1970,9,0.004857
1,2,1970,9,0.01693225
2,2,1970,9,0.00451174999999998
1,1,1971,9,0.01599925
2,1,1971,9,0.0153745
1,2,1971,9,0.0270905
2,2,1971,9,0.01095425
1,1,1972,9,0.01714825
2,1,1972,9,0.0139435
1,2,1972,9,0.0277535
2,2,1972,9,0.01062175
1,1,1973,9,0.01542025
2,1,1973,9,0.004188
1,2,1973,9,0.02616925
2,2,1973,9,0.00465224999999997
1,1,1974,9,0.01892
2,1,1974,9,0.00652549999999999
1,2,1974,9,0.03168625
2,2,1974,9,0.00706774999999998
1,1,1975,9,0.00919149999999999
2,1,1975,9,0.00589324999999999
1,2,1975,9,0.01552425
2,2,1975,9,0.00692074999999998
1,1,1976,9,0.01586425
2,1,1976,9,0.0098125
1,2,1976,9,0.02704675
2,2,1976,9,0.010892
1,1,1977,9,0.00351275000000001
2,1,1977,9,0.0045675
1,2,1977,9,0.00625824999999997
2,2,1977,9,0.00576874999999999
1,1,1978,9,0.00762450000000001
2,1,1978,9,0.00218450000000001
1,2,1978,9,0.013054
2,2,1978,9,0.0035135
1,1,1979,9,0.010589
2,1,1979,9,0.00887099999999999
1,2,1979,9,0.01853025
2,2,1979,9,0.0107775
1,1,1980,9,0.01300825
2,1,1980,9,0.00992199999999999
1,2,1980,9,0.02291225
2,2,1980,9,0.01118875
1,1,1981,9,0.01484125
2,1,1981,9,0.01656475
1,2,1981,9,0.02631675
2,2,1981,9,0.01699025
1,1,1982,9,0.016643
2,1,1982,9,0.013082
1,2,1982,9,0.028671
2,2,1982,9,0.01442075
1,1,1983,9,0.01123725
2,1,1983,9,0.00766324999999998
1,2,1983,9,0.019141
2,2,1983,9,0.00894924999999996
1,1,1984,9,0.01263475
2,1,1984,9,0.00898099999999999
1,2,1984,9,0.02201525
2,2,1984,9,0.00978899999999999
1,1,1985,9,0.0163915
2,1,1985,9,0.00757474999999999
1,2,1985,9,0.02819025
2,2,1985,9,0.0105955
1,1,1986,9,0.01352975
2,1,1986,9,0.01243275
1,2,1986,9,0.0228905
2,2,1986,9,0.01510925
1,1,1987,9,0.01426475
2,1,1987,9,0.01141175
1,2,1987,9,0.02384075
2,2,1987,9,0.01445675
1,1,1988,9,0.0196935
2,1,1988,9,0.0155585
1,2,1988,9,0.03274775
2,2,1988,9,0.0212
1,1,1989,9,0.01953375
2,1,1989,9,0.00906199999999999
1,2,1989,9,0.0315975
2,2,1989,9,0.01296425
1,1,1990,9,0.014824
2,1,1990,9,0.00965574999999999
1,2,1990,9,0.02396775
2,2,1990,9,0.013403
1,1,1991,9,0.0138115
2,1,1991,9,0.00802275
1,2,1991,9,0.0224365
2,2,1991,9,0.01063025
1,1,1992,9,0.01785725
2,1,1992,9,0.01080825
1,2,1992,9,0.0285695
2,2,1992,9,0.0130415
1,1,1993,9,0.0139915
2,1,1993,9,0.00553974999999998
1,2,1993,9,0.0224025
2,2,1993,9,0.00894299999999998
