Area,Sex,Yr,Age,B
1,2,2008,10,955.842
1,2,2009,10,386.194
1,2,2010,10,574.598
1,2,2011,10,1038.36
1,2,2012,10,587.775
1,2,2013,10,774.004
1,2,2014,10,912.546
1,2,2015,10,1027.98
1,2,2016,10,1349.17
1,2,2017,10,618.871
1,2,2018,10,1314.35
1,2,2019,10,1222.62
1,2,2020,10,1116.93
1,2,2021,10,806.386
1,2,2022,10,942.011
1,2,2023,10,783.223
2,1,1952,10,3516.22
2,1,1953,10,3519.67
2,1,1954,10,3519.62
2,1,1955,10,3516.57
2,1,1956,10,3505.3
2,1,1957,10,3494.29
2,1,1958,10,3489.03
2,1,1959,10,3478.98
2,1,1960,10,3463.64
2,1,1961,10,3451.96
2,1,1962,10,3435.56
2,1,1963,10,3430.83
2,1,1964,10,3425.78
2,1,1965,10,3425.93
2,1,1966,10,3422.54
2,1,1967,10,3413.76
2,1,1968,10,3403.65
2,1,1969,10,3394.55
2,1,1970,10,3371.55
2,1,1971,10,3362.37
2,1,1972,10,3321
2,1,1973,10,3289.16
2,1,1974,10,3295.09
2,1,1975,10,3299.55
2,1,1976,10,3305.53
2,1,1977,10,3296.9
2,1,1978,10,3303.56
2,1,1979,10,3292.18
2,1,1980,10,3276.24
2,1,1981,10,3255.32
2,1,1982,10,3207.59
2,1,1983,10,3171.19
2,1,1984,10,3154.17
2,1,1985,10,3133.16
2,1,1986,10,3111.37
2,1,1987,10,3068.68
2,1,1988,10,3037.25
2,1,1989,10,3005.96
2,1,1990,10,2993.8
2,1,1991,10,2983.93
2,1,1992,10,2983.98
2,1,1993,10,2931.44
2,1,1994,10,3211.61
2,1,1995,10,2910.73
2,1,1996,10,2759.17
2,1,1997,10,3014.48
2,1,1998,10,3272.83
2,1,1999,10,3497.18
2,1,2000,10,5156.83
2,1,2001,10,2874.57
2,1,2002,10,3551.33
2,1,2003,10,3077.71
2,1,2004,10,3156.24
2,1,2005,10,1887.15
2,1,2006,10,1293.57
2,1,2007,10,2011.56
2,1,2008,10,2165.54
2,1,2009,10,820.949
2,1,2010,10,1177.91
2,1,2011,10,2090.2
2,1,2012,10,1164.16
2,1,2013,10,1522.37
2,1,2014,10,1788.67
2,1,2015,10,2032.91
2,1,2016,10,2658.71
2,1,2017,10,1225.14
2,1,2018,10,2620.94
2,1,2019,10,2410.38
2,1,2020,10,2213.01
2,1,2021,10,1567.93
2,1,2022,10,1810.26
2,1,2023,10,1512.19
2,2,1952,10,1791.1
2,2,1953,10,1791.92
2,2,1954,10,1791.87
2,2,1955,10,1789.95
2,2,1956,10,1782.76
2,2,1957,10,1776.46
2,2,1958,10,1773.54
2,2,1959,10,1767.91
2,2,1960,10,1759.01
2,2,1961,10,1753.18
2,2,1962,10,1743.94
2,2,1963,10,1741.87
2,2,1964,10,1737.75
2,2,1965,10,1738.45
2,2,1966,10,1736.5
2,2,1967,10,1730.78
2,2,1968,10,1725.55
2,2,1969,10,1722.57
2,2,1970,10,1714.26
2,2,1971,10,1710.75
2,2,1972,10,1697.02
2,2,1973,10,1684.78
2,2,1974,10,1683.33
2,2,1975,10,1681.28
2,2,1976,10,1680.26
2,2,1977,10,1672.42
2,2,1978,10,1673.78
2,2,1979,10,1666.51
2,2,1980,10,1656.4
2,2,1981,10,1645.88
2,2,1982,10,1623.2
2,2,1983,10,1604.21
2,2,1984,10,1595.19
2,2,1985,10,1585.39
2,2,1986,10,1572.39
2,2,1987,10,1548.05
2,2,1988,10,1528.96
2,2,1989,10,1506.99
2,2,1990,10,1499.45
2,2,1991,10,1494.9
2,2,1992,10,1497.33
2,2,1993,10,1472.44
2,2,1994,10,1612.02
2,2,1995,10,1457.69
2,2,1996,10,1380.7
2,2,1997,10,1506.11
2,2,1998,10,1634.87
2,2,1999,10,1740.04
2,2,2000,10,2554.25
2,2,2001,10,1414.84
2,2,2002,10,1733.52
2,2,2003,10,1487.85
2,2,2004,10,1521.28
2,2,2005,10,900.697
2,2,2006,10,616.701
2,2,2007,10,949.407
2,2,2008,10,1016.6
2,2,2009,10,383.621
2,2,2010,10,549.173
2,2,2011,10,977.271
2,2,2012,10,542.118
2,2,2013,10,706.072
2,2,2014,10,827.758
2,2,2015,10,930.553
2,2,2016,10,1213
2,2,2017,10,559.89
2,2,2018,10,1192.9
2,2,2019,10,1087
2,2,2020,10,998.536
2,2,2021,10,713.991
2,2,2022,10,832.411
2,2,2023,10,699.473
1,1,1952,11,2549.28
1,1,1953,11,2550.98
1,1,1954,11,2550.03
1,1,1955,11,2544.95
1,1,1956,11,2541.14
1,1,1957,11,2537.59
1,1,1958,11,2532.43
1,1,1959,11,2523.79
1,1,1960,11,2516
1,1,1961,11,2508.25
1,1,1962,11,2499.44
1,1,1963,11,2484.71
1,1,1964,11,2471.71
1,1,1965,11,2464.6
1,1,1966,11,2442.24
1,1,1967,11,2418.43
1,1,1968,11,2401.82
1,1,1969,11,2372.07
1,1,1970,11,2349.88
1,1,1971,11,2327.52
1,1,1972,11,2296.28
1,1,1973,11,2264.84
1,1,1974,11,2237.82
1,1,1975,11,2208.39
1,1,1976,11,2205.06
1,1,1977,11,2189.88
1,1,1978,11,2200.26
1,1,1979,11,2209.86
1,1,1980,11,2197.64
1,1,1981,11,2198.69
1,1,1982,11,2199.15
1,1,1983,11,2188.63
1,1,1984,11,2181.74
1,1,1985,11,2168.25
1,1,1986,11,2142.47
1,1,1987,11,2116.89
1,1,1988,11,2081.03
1,1,1989,11,2045.12
1,1,1990,11,2020.5
1,1,1991,11,2009
1,1,1992,11,2007.44
1,1,1993,11,2004.35
1,1,1994,11,1974.72
1,1,1995,11,2157.02
1,1,1996,11,1963.28
1,1,1997,11,1848.32
1,1,1998,11,1982.04
1,1,1999,11,2103.67
1,1,2000,11,2199.21
1,1,2001,11,3175.62
1,1,2002,11,1743.7
1,1,2003,11,2142.68
1,1,2004,11,1864.39
1,1,2005,11,1954.06
1,1,2006,11,1211.87
1,1,2007,11,869.229
1,1,2008,11,1464.87
1,1,2009,11,1728.44
1,1,2010,11,696.369
1,1,2011,11,1033.79
1,1,2012,11,1868.19
1,1,2013,11,1058.17
1,1,2014,11,1398.57
1,1,2015,11,1647.06
1,1,2016,11,1857.37
1,1,2017,11,2426.82
1,1,2018,11,1109.03
1,1,2019,11,2359.57
1,1,2020,11,2196.08
1,1,2021,11,2036.74
1,1,2022,11,1459.54
1,1,2023,11,1691.11
1,2,1952,11,1186.53
1,2,1953,11,1186.56
1,2,1954,11,1185.6
1,2,1955,11,1180.74
1,2,1956,11,1178.22
1,2,1957,11,1176.57
1,2,1958,11,1173.75
1,2,1959,11,1168.15
1,2,1960,11,1164.21
1,2,1961,11,1160.61
1,2,1962,11,1155.74
1,2,1963,11,1146.19
1,2,1964,11,1137.02
1,2,1965,11,1133.76
1,2,1966,11,1117.6
1,2,1967,11,1102.4
1,2,1968,11,1094.88
1,2,1969,11,1075.37
1,2,1970,11,1065.89
1,2,1971,11,1055.84
1,2,1972,11,1037.19
1,2,1973,11,1020.33
1,2,1974,11,1006.56
1,2,1975,11,988.924
1,2,1976,11,992.161
1,2,1977,11,984.051
1,2,1978,11,996.382
1,2,1979,11,1004.3
1,2,1980,11,997.426
1,2,1981,11,993.132
1,2,1982,11,988.175
1,2,1983,11,978.832
1,2,1984,11,977.171
1,2,1985,11,972.141
1,2,1986,11,958.351
1,2,1987,11,949.178
1,2,1988,11,933.114
1,2,1989,11,912.799
1,2,1990,11,899.431
1,2,1991,11,896.187
1,2,1992,11,898.132
1,2,1993,11,897.225
1,2,1994,11,885.839
1,2,1995,11,966.082
1,2,1996,11,881.85
1,2,1997,11,825.308
1,2,1998,11,868.989
1,2,1999,11,908.495
1,2,2000,11,937.867
1,2,2001,11,1342.48
1,2,2002,11,733.27
1,2,2003,11,895.817
1,2,2004,11,779.458
1,2,2005,11,819.436
1,2,2006,11,509.997
1,2,2007,11,369.676
1,2,2008,11,628.287
1,2,2009,11,744.215
1,2,2010,11,300.61
1,2,2011,11,446.202
1,2,2012,11,803.136
1,2,2013,11,453.607
1,2,2014,11,598.817
1,2,2015,11,704.741
1,2,2016,11,794.36
1,2,2017,11,1038.89
1,2,2018,11,474.004
1,2,2019,11,1005.11
1,2,2020,11,930.685
1,2,2021,11,868.511
1,2,2022,11,626.882
1,2,2023,11,728.371
2,1,1952,11,2981.78
2,1,1953,11,2984.1
2,1,1954,11,2984.06
2,1,1955,11,2981.62
2,1,1956,11,2972.67
2,1,1957,11,2963.9
2,1,1958,11,2959.84
2,1,1959,11,2951.88
2,1,1960,11,2939.64
2,1,1961,11,2929.84
2,1,1962,11,2914.98
2,1,1963,11,2907.03
2,1,1964,11,2900.09
2,1,1965,11,2900.44
2,1,1966,11,2898.37
2,1,1967,11,2888.49
2,1,1968,11,2877.77
2,1,1969,11,2870.82
2,1,1970,11,2851.05
2,1,1971,11,2841.83
2,1,1972,11,2802.36
2,1,1973,11,2772.22
2,1,1974,11,2773.83
2,1,1975,11,2771.7
2,1,1976,11,2776.79
2,1,1977,11,2770.88
2,1,1978,11,2778.12
2,1,1979,11,2790.46
2,1,1980,11,2762.92
2,1,1981,11,2746.79
2,1,1982,11,2711.66
2,1,1983,11,2682.31
2,1,1984,11,2666.2
2,1,1985,11,2648.14
2,1,1986,11,2634.81
2,1,1987,11,2603.84
2,1,1988,11,2570.65
2,1,1989,11,2534.59
2,1,1990,11,2523.61
2,1,1991,11,2511.73
2,1,1992,11,2507.09
2,1,1993,11,2499.95
2,1,1994,11,2469.21
2,1,1995,11,2694.97
2,1,1996,11,2449.35
2,1,1997,11,2318.54
2,1,1998,11,2531.5
2,1,1999,11,2729.65
2,1,2000,11,2907.11
2,1,2001,11,4263.45
2,1,2002,11,2346.43
2,1,2003,11,2889.4
2,1,2004,11,2468.65
2,1,2005,11,2515.35
2,1,2006,11,1517.93
2,1,2007,11,1010.77
2,1,2008,11,1552.2
2,1,2009,11,1724.1
2,1,2010,11,666.316
2,1,2011,11,964.372
2,1,2012,11,1694.4
2,1,2013,11,939.779
2,1,2014,11,1227.39
2,1,2015,11,1438.95
2,1,2016,11,1616.37
2,1,2017,11,2148.41
2,1,2018,11,995.2
2,1,2019,11,2096.74
2,1,2020,11,1950.96
2,1,2021,11,1787.35
2,1,2022,11,1270.93
2,1,2023,11,1474.18
2,2,1952,11,1387.83
2,2,1953,11,1388.27
2,2,1954,11,1388.22
2,2,1955,11,1386.74
2,2,1956,11,1381.23
2,2,1957,11,1376.39
2,2,1958,11,1374.21
2,2,1959,11,1369.94
2,2,1960,11,1363.17
2,2,1961,11,1358.63
2,2,1962,11,1351.02
2,2,1963,11,1347.91
2,2,1964,11,1343.1
2,2,1965,11,1343.42
2,2,1966,11,1342.52
2,2,1967,11,1337.12
2,2,1968,11,1331.45
2,2,1969,11,1329.45
2,2,1970,11,1323.29
2,2,1971,11,1320.22
2,2,1972,11,1308.6
2,2,1973,11,1298.31
2,2,1974,11,1296.56
2,2,1975,11,1292.02
2,2,1976,11,1290.57
2,2,1977,11,1284.71
2,2,1978,11,1285.4
2,2,1979,11,1289.6
2,2,1980,11,1274.84
2,2,1981,11,1266.71
2,2,1982,11,1251.46
2,2,1983,11,1237.58
2,2,1984,11,1229.82
2,2,1985,11,1221.99
2,2,1986,11,1213.47
2,2,1987,11,1198.03
2,2,1988,11,1180.24
2,2,1989,11,1157.91
2,2,1990,11,1150.54
2,2,1991,11,1144.2
2,2,1992,11,1143.9
2,2,1993,11,1142.98
2,2,1994,11,1128.64
2,2,1995,11,1228.14
2,2,1996,11,1115.81
2,2,1997,11,1054.3
2,2,1998,11,1149.45
2,2,1999,11,1233.48
2,2,2000,11,1306.32
2,2,2001,11,1901.57
2,2,2002,11,1036.24
2,2,2003,11,1260.89
2,2,2004,11,1071.37
2,2,2005,11,1078.67
2,2,2006,11,649.225
2,2,2007,11,427.198
2,2,2008,11,650.665
2,2,2009,11,718.093
2,2,2010,11,277.194
2,2,2011,11,403.014
2,2,2012,11,705.202
2,2,2013,11,389.453
2,2,2014,11,507.496
2,2,2015,11,589.838
2,2,2016,11,655.244
2,2,2017,11,870.534
2,2,2018,11,402.158
2,2,2019,11,838.631
2,2,2020,11,781.823
2,2,2021,11,721.116
2,2,2022,11,518.007
2,2,2023,11,605.848
1,1,1952,12,2246.99
1,1,1953,12,2248.16
1,1,1954,12,2247.44
1,1,1955,12,2243.59
1,1,1956,12,2240.77
1,1,1957,12,2238.17
1,1,1958,12,2234.24
1,1,1959,12,2227.48
1,1,1960,12,2221.14
1,1,1961,12,2214.57
1,1,1962,12,2206.84
1,1,1963,12,2193.62
1,1,1964,12,2180.43
1,1,1965,12,2172.57
1,1,1966,12,2156.43
1,1,1967,12,2138.42
1,1,1968,12,2122.72
1,1,1969,12,2097.13
1,1,1970,12,2079.57
1,1,1971,12,2059.68
1,1,1972,12,2030.96
1,1,1973,12,2001.72
1,1,1974,12,1978.76
1,1,1975,12,1951.05
1,1,1976,12,1940.44
1,1,1977,12,1928.3
1,1,1978,12,1932.93
1,1,1979,12,1936.35
1,1,1980,12,1940.37
1,1,1981,12,1925.66
1,1,1982,12,1922.97
1,1,1983,12,1919.75
1,1,1984,12,1917.78
1,1,1985,12,1909.29
1,1,1986,12,1892.62
1,1,1987,12,1874.2
1,1,1988,12,1850.85
1,1,1989,12,1812.81
1,1,1990,12,1781.66
1,1,1991,12,1766.76
1,1,1992,12,1758.63
1,1,1993,12,1751.7
1,1,1994,12,1754.19
1,1,1995,12,1726.37
1,1,1996,12,1891.88
1,1,1997,12,1710.34
1,1,1998,12,1589.74
1,1,1999,12,1701.11
1,1,2000,12,1802.41
1,1,2001,12,1885.32
1,1,2002,12,2724.59
1,1,2003,12,1492.65
1,1,2004,12,1843.76
1,1,2005,12,1606.1
1,1,2006,12,1686.28
1,1,2007,12,1052.3
1,1,2008,12,751.978
1,1,2009,12,1261.92
1,1,2010,12,1487.67
1,1,2011,12,598.084
1,1,2012,12,886.014
1,1,2013,12,1597.35
1,1,2014,12,904.986
1,1,2015,12,1194.33
1,1,2016,12,1405.85
1,1,2017,12,1582.18
1,1,2018,12,2065.17
1,1,2019,12,943.867
1,1,2020,12,2003.99
1,1,2021,12,1881.08
1,1,2022,12,1743.42
1,1,2023,12,1247.71
1,2,1952,12,960.402
1,2,1953,12,960.337
1,2,1954,12,959.573
1,2,1955,12,955.68
1,2,1956,12,953.666
1,2,1957,12,952.367
1,2,1958,12,950.153
1,2,1959,12,945.698
1,2,1960,12,942.579
1,2,1961,12,939.696
1,2,1962,12,935.685
1,2,1963,12,927.611
1,2,1964,12,919.176
1,2,1965,12,915.291
1,2,1966,12,902.631
1,2,1967,12,890.864
1,2,1968,12,883.896
1,2,1969,12,866.958
1,2,1970,12,859.621
1,2,1971,12,851.288
1,2,1972,12,835.232
1,2,1973,12,820.377
1,2,1974,12,808.969
1,2,1975,12,794.155
1,2,1976,12,793.152
1,2,1977,12,786.638
1,2,1978,12,796.31
1,2,1979,12,800.582
1,2,1980,12,802.374
1,2,1981,12,793.262
1,2,1982,12,787.141
1,2,1983,12,781.042
1,2,1984,12,780.903
1,2,1985,12,777.145
1,2,1986,12,768.563
1,2,1987,12,761.679
1,2,1988,12,753.532
1,2,1989,12,734.543
1,2,1990,12,719.579
1,2,1991,12,714.562
1,2,1992,12,713.004
1,2,1993,12,710.246
1,2,1994,12,713.909
1,2,1995,12,701.979
1,2,1996,12,770.983
1,2,1997,12,693.088
1,2,1998,12,631.346
1,2,1999,12,662.167
1,2,2000,12,689.712
1,2,2001,12,712.361
1,2,2002,12,1020.7
1,2,2003,12,554.226
1,2,2004,12,684.022
1,2,2005,12,596.996
1,2,2006,12,630.333
1,2,2007,12,398.567
1,2,2008,12,287.834
1,2,2009,12,486.146
1,2,2010,12,575.687
1,2,2011,12,231.939
1,2,2012,12,342.886
1,2,2013,12,615.599
1,2,2014,12,348.399
1,2,2015,12,458.966
1,2,2016,12,540.28
1,2,2017,12,606.636
1,2,2018,12,789.44
1,2,2019,12,359.785
1,2,2020,12,759.514
1,2,2021,12,718.328
1,2,2022,12,670.133
1,2,2023,12,481.07
2,1,1952,12,2505.58
2,1,1953,12,2507.13
2,1,1954,12,2507.11
2,1,1955,12,2505.16
2,1,1956,12,2498.08
2,1,1957,12,2491.15
2,1,1958,12,2488.06
2,1,1959,12,2481.85
2,1,1960,12,2472.24
2,1,1961,12,2464.43
2,1,1962,12,2452.25
2,1,1963,12,2444.34
2,1,1964,12,2435.65
2,1,1965,12,2433.41
2,1,1966,12,2432
2,1,1967,12,2424.63
2,1,1968,12,2413.55
2,1,1969,12,2405.57
2,1,1970,12,2389.32
2,1,1971,12,2381.58
2,1,1972,12,2345.99
2,1,1973,12,2317.46
2,1,1974,12,2317.37
2,1,1975,12,2312.77
2,1,1976,12,2311.99
2,1,1977,12,2307.24
2,1,1978,12,2314.25
2,1,1979,12,2325.68
2,1,1980,12,2321.27
2,1,1981,12,2295.68
2,1,1982,12,2267.4
2,1,1983,12,2247.57
2,1,1984,12,2235.2
2,1,1985,12,2218.5
2,1,1986,12,2207.83
2,1,1987,12,2186.35
2,1,1988,12,2162.96
2,1,1989,12,2127.82
2,1,1990,12,2109.86
2,1,1991,12,2099.25
2,1,1992,12,2091.94
2,1,1993,12,2081.87
2,1,1994,12,2087.49
2,1,1995,12,2054.6
2,1,1996,12,2248.2
2,1,1997,12,2040.75
2,1,1998,12,1930.5
2,1,1999,12,2094.53
2,1,2000,12,2251.5
2,1,2001,12,2385.82
2,1,2002,12,3456.48
2,1,2003,12,1896.58
2,1,2004,12,2301.9
2,1,2005,12,1956.14
2,1,2006,12,2010.42
2,1,2007,12,1180.45
2,1,2008,12,776.344
2,1,2009,12,1229.28
2,1,2010,12,1390.61
2,1,2011,12,541.879
2,1,2012,12,777.235
2,1,2013,12,1360.48
2,1,2014,12,753.631
2,1,2015,12,983.031
2,1,2016,12,1139.57
2,1,2017,12,1300.44
2,1,2018,12,1737.79
2,1,2019,12,793.253
2,1,2020,12,1688.68
2,1,2021,12,1567.46
2,1,2022,12,1441.04
2,1,2023,12,1029.42
2,2,1952,12,1070.93
2,2,1953,12,1071.16
2,2,1954,12,1071.13
2,2,1955,12,1069.99
2,2,1956,12,1065.76
2,2,1957,12,1062.06
2,2,1958,12,1060.42
2,2,1959,12,1057.19
2,2,1960,12,1052.06
2,2,1961,12,1048.62
2,2,1962,12,1042.74
2,2,1963,12,1039.98
2,2,1964,12,1035.15
2,2,1965,12,1034.11
2,2,1966,12,1033.25
2,2,1967,12,1029.55
2,2,1968,12,1024.42
2,2,1969,12,1021.59
2,2,1970,12,1017.03
2,2,1971,12,1014.88
2,2,1972,12,1005.5
2,2,1973,12,996.819
2,2,1974,12,994.949
2,2,1975,12,990.968
2,2,1976,12,987.56
2,2,1977,12,982.582
2,2,1978,12,983.239
2,2,1979,12,986.142
2,2,1980,12,982.351
2,2,1981,12,970.754
2,2,1982,12,958.948
2,2,1983,12,950.025
2,2,1984,12,944.67
2,2,1985,12,938.056
2,2,1986,12,931.45
2,2,1987,12,920.699
2,2,1988,12,909.651
2,2,1989,12,890.23
2,2,1990,12,880.409
2,2,1991,12,874.297
2,2,1992,12,871.833
2,2,1993,12,869.454
2,2,1994,12,872.447
2,2,1995,12,856.336
2,2,1996,12,936.177
2,2,1997,12,848.532
2,2,1998,12,801.273
2,2,1999,12,863.675
2,2,2000,12,922.282
2,2,2001,12,968.702
2,2,2002,12,1387.31
2,2,2003,12,750.865
2,2,2004,12,904.396
2,2,2005,12,756.924
2,2,2006,12,774.472
2,2,2007,12,448.007
2,2,2008,12,291.608
2,2,2009,12,457.931
2,2,2010,12,517.029
2,2,2011,12,202.691
2,2,2012,12,289.895
2,2,2013,12,505.161
2,2,2014,12,279.218
2,2,2015,12,360.898
2,2,2016,12,414.652
2,2,2017,12,469.534
2,2,2018,12,624.229
2,2,2019,12,282.227
2,2,2020,12,601.799
2,2,2021,12,563.158
2,2,2022,12,521.835
2,2,2023,12,376.118
1,1,1952,13,1959.78
1,1,1953,13,1960.58
1,1,1954,13,1960.03
1,1,1955,13,1957.06
1,1,1956,13,1954.97
1,1,1957,13,1953.08
1,1,1958,13,1950.18
1,1,1959,13,1945.02
1,1,1960,13,1940.09
1,1,1961,13,1934.79
1,1,1962,13,1928.38
1,1,1963,13,1917.23
1,1,1964,13,1905.61
1,1,1965,13,1896.88
1,1,1966,13,1882.4
1,1,1967,13,1869.58
1,1,1968,13,1857.85
1,1,1969,13,1835.67
1,1,1970,13,1819.98
1,1,1971,13,1804.34
1,1,1972,13,1779.9
1,1,1973,13,1753.32
1,1,1974,13,1731.87
1,1,1975,13,1708.66
1,1,1976,13,1696.57
1,1,1977,13,1680.34
1,1,1978,13,1683.72
1,1,1979,13,1683.55
1,1,1980,13,1683.4
1,1,1981,13,1683.79
1,1,1982,13,1668.44
1,1,1983,13,1663.44
1,1,1984,13,1666.12
1,1,1985,13,1662.33
1,1,1986,13,1651.03
1,1,1987,13,1639.53
1,1,1988,13,1622.78
1,1,1989,13,1597.14
1,1,1990,13,1564.26
1,1,1991,13,1542.55
1,1,1992,13,1531.52
1,1,1993,13,1520.26
1,1,1994,13,1518.34
1,1,1995,13,1519.14
1,1,1996,13,1499.45
1,1,1997,13,1633.32
1,1,1998,13,1459.61
1,1,1999,13,1354.06
1,1,2000,13,1446.47
1,1,2001,13,1533.24
1,1,2002,13,1604.65
1,1,2003,13,2314.66
1,1,2004,13,1274.11
1,1,2005,13,1575.36
1,1,2006,13,1374.6
1,1,2007,13,1451.56
1,1,2008,13,903.141
1,1,2009,13,643.054
1,1,2010,13,1078.18
1,1,2011,13,1268.41
1,1,2012,13,508.8
1,1,2013,13,751.958
1,1,2014,13,1355.36
1,1,2015,13,766.578
1,1,2016,13,1010.82
1,1,2017,13,1187.13
1,1,2018,13,1334.88
1,1,2019,13,1743.35
1,1,2020,13,795.57
1,1,2021,13,1701.97
1,1,2022,13,1596.47
1,1,2023,13,1478.22
1,2,1952,13,772.648
1,2,1953,13,772.547
1,2,1954,13,771.939
1,2,1955,13,768.829
1,2,1956,13,767.224
1,2,1957,13,766.202
1,2,1958,13,764.46
1,2,1959,13,760.93
1,2,1960,13,758.475
1,2,1961,13,756.211
1,2,1962,13,753.027
1,2,1963,13,746.48
1,2,1964,13,739.411
1,2,1965,13,735.458
1,2,1966,13,724.32
1,2,1967,13,715.142
1,2,1968,13,709.921
1,2,1969,13,695.641
1,2,1970,13,688.774
1,2,1971,13,682.323
1,2,1972,13,669.308
1,2,1973,13,656.594
1,2,1974,13,646.488
1,2,1975,13,634.359
1,2,1976,13,633.015
1,2,1977,13,625.082
1,2,1978,13,632.695
1,2,1979,13,635.976
1,2,1980,13,635.882
1,2,1981,13,634.375
1,2,1982,13,625.107
1,2,1983,13,618.639
1,2,1984,13,619.573
1,2,1985,13,617.517
1,2,1986,13,610.882
1,2,1987,13,607.215
1,2,1988,13,601.107
1,2,1989,13,589.583
1,2,1990,13,575.563
1,2,1991,13,568.243
1,2,1992,13,565.139
1,2,1993,13,560.572
1,2,1994,13,561.878
1,2,1995,13,562.432
1,2,1996,13,556.949
1,2,1997,13,602.448
1,2,1998,13,527.111
1,2,1999,13,478.283
1,2,2000,13,499.807
1,2,2001,13,520.816
1,2,2002,13,538.457
1,2,2003,13,767.053
1,2,2004,13,420.804
1,2,2005,13,520.933
1,2,2006,13,456.692
1,2,2007,13,489.968
1,2,2008,13,308.836
1,2,2009,13,221.728
1,2,2010,13,374.384
1,2,2011,13,442.188
1,2,2012,13,177.412
1,2,2013,13,261.561
1,2,2014,13,470.431
1,2,2015,13,265.58
1,2,2016,13,349.884
1,2,2017,13,410.134
1,2,2018,13,458.1
1,2,2019,13,595.689
1,2,2020,13,270.351
1,2,2021,13,582.938
1,2,2022,13,551.183
1,2,2023,13,511.404
2,1,1952,13,2090.8
2,1,1953,13,2091.83
2,1,1954,13,2091.81
2,1,1955,13,2090.27
2,1,1956,13,2084.67
2,1,1957,13,2079.21
2,1,1958,13,2076.89
2,1,1959,13,2072.07
2,1,1960,13,2064.6
2,1,1961,13,2058.51
2,1,1962,13,2048.86
2,1,1963,13,2042.2
2,1,1964,13,2034.21
2,1,1965,13,2029.76
2,1,1966,13,2026.55
2,1,1967,13,2020.89
2,1,1968,13,2012.41
2,1,1969,13,2003.82
2,1,1970,13,1988.34
2,1,1971,13,1982.34
2,1,1972,13,1951.92
2,1,1973,13,1926.39
2,1,1974,13,1924.35
2,1,1975,13,1919.39
2,1,1976,13,1916.36
2,1,1977,13,1908.29
2,1,1978,13,1914.19
2,1,1979,13,1924.29
2,1,1980,13,1921.73
2,1,1981,13,1915.68
2,1,1982,13,1882.12
2,1,1983,13,1866.71
2,1,1984,13,1860.24
2,1,1985,13,1847.17
2,1,1986,13,1837.48
2,1,1987,13,1820.34
2,1,1988,13,1804.6
2,1,1989,13,1779.5
2,1,1990,13,1759.95
2,1,1991,13,1743.85
2,1,1992,13,1736.88
2,1,1993,13,1725.49
2,1,1994,13,1726.84
2,1,1995,13,1725.91
2,1,1996,13,1702.69
2,1,1997,13,1861.02
2,1,1998,13,1688.27
2,1,1999,13,1587.63
2,1,2000,13,1717.43
2,1,2001,13,1837.5
2,1,2002,13,1924.47
2,1,2003,13,2780.21
2,1,2004,13,1503.44
2,1,2005,13,1816.52
2,1,2006,13,1556.44
2,1,2007,13,1558.66
2,1,2008,13,903.968
2,1,2009,13,612.466
2,1,2010,13,986.765
2,1,2011,13,1125
2,1,2012,13,434.774
2,1,2013,13,621.439
2,1,2014,13,1086.43
2,1,2015,13,601.572
2,1,2016,13,776.168
2,1,2017,13,914.08
2,1,2018,13,1049.16
2,1,2019,13,1382.03
2,1,2020,13,636.683
2,1,2021,13,1351.77
2,1,2022,13,1258.96
2,1,2023,13,1162.65
2,2,1952,13,824.304
2,2,1953,13,824.428
2,2,1954,13,824.403
2,2,1955,13,823.526
2,2,1956,13,820.285
2,2,1957,13,817.452
2,2,1958,13,816.215
2,2,1959,13,813.766
2,2,1960,13,809.873
2,2,1961,13,807.286
2,2,1962,13,802.82
2,2,1963,13,800.676
2,2,1964,13,796.698
2,2,1965,13,795.014
2,2,1966,13,793.361
2,2,1967,13,790.404
2,2,1968,13,786.799
2,2,1969,13,784.011
2,2,1970,13,779.49
2,2,1971,13,777.992
2,2,1972,13,770.867
2,2,1973,13,763.869
2,2,1974,13,761.894
2,2,1975,13,758.439
2,2,1976,13,755.454
2,2,1977,13,749.868
2,2,1978,13,750.003
2,2,1979,13,752.321
2,2,1980,13,749.164
2,2,1981,13,746.033
2,2,1982,13,732.888
2,2,1983,13,725.953
2,2,1984,13,723.167
2,2,1985,13,718.571
2,2,1986,13,713.116
2,2,1987,13,704.867
2,2,1988,13,697.242
2,2,1989,13,684.429
2,2,1990,13,675.162
2,2,1991,13,667.296
2,2,1992,13,664.411
2,2,1993,13,660.868
2,2,1994,13,661.882
2,2,1995,13,660.233
2,2,1996,13,651.035
2,2,1997,13,710.064
2,2,1998,13,643.192
2,2,1999,13,600.502
2,2,2000,13,644.106
2,2,2001,13,682.211
2,2,2002,13,704.998
2,2,2003,13,1002.83
2,2,2004,13,537.218
2,2,2005,13,637.505
2,2,2006,13,542.124
2,2,2007,13,533.202
2,2,2008,13,305.057
2,2,2009,13,204.734
2,2,2010,13,328.943
2,2,2011,13,377.152
2,2,2012,13,145.505
2,2,2013,13,207.286
2,2,2014,13,361.607
2,2,2015,13,198.362
2,2,2016,13,253.525
2,2,2017,13,296.993
2,2,2018,13,336.642
2,2,2019,13,437.941
2,2,2020,13,202.343
2,2,2021,13,432.976
2,2,2022,13,407.021
2,2,2023,13,378.476
1,1,1952,14,1694.68
1,1,1953,14,1695.21
1,1,1954,14,1694.79
