Yr,Month,Fleet,Area,Weight,Obs,Exp,Nsamp_adj
2016,11,13,2,90,0.0344828,0.0537851,4.51353
2016,11,13,2,100,0.0229885,0.0750628,4.51353
2016,11,13,2,120,1e-09,0.0425011,4.51353
2016,11,13,2,140,0.0114943,0.0253668,4.51353
2016,11,13,2,160,0.0229885,0.0278294,4.51353
2016,11,13,2,200,1e-09,0.0134659,4.51353
2016,11,13,2,250,1e-09,0.00432355,4.51353
2017,2,5,1,2,1e-09,2.93884e-05,255.5
2017,2,5,1,3,0.000376246,0.000172361,255.5
2017,2,5,1,4,0.000376246,0.000583976,255.5
2017,2,5,1,5,0.00316839,0.00136222,255.5
2017,2,5,1,6,0.00539617,0.00247205,255.5
2017,2,5,1,7,0.00781208,0.00376075,255.5
2017,2,5,1,8,0.00727739,0.00500986,255.5
2017,2,5,1,9,0.00837644,0.00611293,255.5
2017,2,5,1,10,0.00693083,0.00699356,255.5
2017,2,5,1,11,0.0146142,0.00770386,255.5
2017,2,5,1,12,0.0278818,0.0171719,255.5
2017,2,5,1,14,0.0566448,0.0194173,255.5
2017,2,5,1,16,0.0543873,0.0216363,255.5
2017,2,5,1,18,0.0381988,0.0232899,255.5
2017,2,5,1,20,0.0896058,0.0582805,255.5
2017,2,5,1,25,0.049892,0.0500503,255.5
2017,2,5,1,30,0.0481693,0.0411209,255.5
2017,2,5,1,35,0.0371591,0.0356405,255.5
2017,2,5,1,40,0.058605,0.0681526,255.5
2017,2,5,1,50,0.0752291,0.0733797,255.5
2017,2,5,1,60,0.0742292,0.0789014,255.5
2017,2,5,1,70,0.0677043,0.0804463,255.5
2017,2,5,1,80,0.0579516,0.0769184,255.5
2017,2,5,1,90,0.0429909,0.0686697,255.5
2017,2,5,1,100,0.0759816,0.103081,255.5
2017,2,5,1,120,0.0480108,0.0633513,255.5
2017,2,5,1,140,0.0207925,0.0385152,255.5
2017,2,5,1,160,0.0158716,0.0303558,255.5
2017,2,5,1,200,0.00523774,0.0106195,255.5
2017,2,5,1,250,0.00112873,0.00680096,255.5
2017,2,13,2,2,1e-09,8.37953e-06,52.141
2017,2,13,2,3,0.000867302,6.50792e-05,52.141
2017,2,13,2,4,0.000867302,0.00027451,52.141
2017,2,13,2,5,1e-09,0.000764869,52.141
2017,2,13,2,6,0.000867302,0.00160925,52.141
2017,2,13,2,7,0.00520381,0.00277552,52.141
2017,2,13,2,8,0.00346921,0.00410652,52.141
2017,2,13,2,9,0.0017346,0.00548138,52.141
2017,2,13,2,10,0.00520381,0.00675499,52.141
2017,2,13,2,11,0.00346921,0.0079197,52.141
2017,2,13,2,12,0.00780572,0.0190104,52.141
2017,2,13,2,14,0.019948,0.0231443,52.141
2017,2,13,2,16,0.0190807,0.0273771,52.141
2017,2,13,2,18,0.019948,0.0310068,52.141
2017,2,13,2,20,0.0346921,0.082759,52.141
2017,2,13,2,25,0.0416305,0.0714196,52.141
2017,2,13,2,30,0.0607112,0.0560703,52.141
2017,2,13,2,35,0.0615785,0.0455707,52.141
2017,2,13,2,40,0.139636,0.0788706,52.141
2017,2,13,2,50,0.14137,0.0765542,52.141
2017,2,13,2,60,0.113617,0.0758683,52.141
2017,2,13,2,70,0.0910668,0.0717728,52.141
2017,2,13,2,80,0.0650477,0.0641851,52.141
2017,2,13,2,90,0.0416305,0.0542411,52.141
2017,2,13,2,100,0.0589766,0.0761365,52.141
2017,2,13,2,120,0.0329575,0.0432142,52.141
2017,2,13,2,140,0.0121422,0.0258754,52.141
2017,2,13,2,160,0.0138768,0.0286581,52.141
2017,2,13,2,200,0.00260191,0.0140105,52.141
2017,2,13,2,250,1e-09,0.00449469,52.141
2017,5,5,1,2,1e-09,0.000956816,255.5
2017,5,5,1,3,1e-09,0.00117056,255.5
2017,5,5,1,4,0.000611726,0.00103224,255.5
2017,5,5,1,5,0.00104663,0.00102687,255.5
2017,5,5,1,6,0.0013525,0.00145006,255.5
2017,5,5,1,7,0.0013525,0.00232152,255.5
2017,5,5,1,8,0.00091759,0.00350183,255.5
2017,5,5,1,9,0.00278625,0.00485279,255.5
2017,5,5,1,10,0.00326894,0.00618119,255.5
2017,5,5,1,11,0.00436335,0.00739489,255.5
2017,5,5,1,12,0.0133481,0.0176268,255.5
2017,5,5,1,14,0.00877447,0.0200829,255.5
2017,5,5,1,16,0.0222659,0.0214366,255.5
2017,5,5,1,18,0.0245838,0.0221175,255.5
2017,5,5,1,20,0.0662865,0.0549303,255.5
2017,5,5,1,25,0.0641406,0.050651,255.5
2017,5,5,1,30,0.0487041,0.0445132,255.5
2017,5,5,1,35,0.0397336,0.0387444,255.5
2017,5,5,1,40,0.0741577,0.0691841,255.5
2017,5,5,1,50,0.0642411,0.0704441,255.5
2017,5,5,1,60,0.0810063,0.0762307,255.5
2017,5,5,1,70,0.0748364,0.079316,255.5
2017,5,5,1,80,0.0885766,0.077045,255.5
2017,5,5,1,90,0.0686236,0.0694529,255.5
2017,5,5,1,100,0.112147,0.104945,255.5
2017,5,5,1,120,0.0626211,0.0646679,255.5
2017,5,5,1,140,0.0366656,0.0393799,255.5
2017,5,5,1,160,0.021769,0.03125,255.5
2017,5,5,1,200,0.00676247,0.0110253,255.5
2017,5,5,1,250,0.00505634,0.00706782,255.5
2017,5,13,2,2,1e-09,0.000288735,52.141
2017,5,13,2,3,0.000651042,0.000474594,52.141
2017,5,13,2,4,1e-09,0.000517078,52.141
2017,5,13,2,5,0.000651042,0.000591051,52.141
2017,5,13,2,6,1e-09,0.00093094,52.141
2017,5,13,2,7,0.00195312,0.00166549,52.141
2017,5,13,2,8,0.000651042,0.00278501,52.141
2017,5,13,2,9,0.00390625,0.00423346,52.141
2017,5,13,2,10,0.00260417,0.00583871,52.141
2017,5,13,2,11,0.00390625,0.00748778,52.141
2017,5,13,2,12,0.014974,0.0194646,52.141
2017,5,13,2,14,0.00911458,0.0241639,52.141
2017,5,13,2,16,0.00911458,0.0274542,52.141
2017,5,13,2,18,0.00976562,0.0296382,52.141
2017,5,13,2,20,0.0299479,0.0775001,52.141
2017,5,13,2,25,0.03125,0.0714346,52.141
2017,5,13,2,30,0.0384115,0.0606982,52.141
2017,5,13,2,35,0.0507813,0.050406,52.141
2017,5,13,2,40,0.105469,0.0820367,52.141
2017,5,13,2,50,0.113932,0.0740208,52.141
2017,5,13,2,60,0.115885,0.0730196,52.141
2017,5,13,2,70,0.09375,0.0703524,52.141
2017,5,13,2,80,0.078125,0.063981,52.141
2017,5,13,2,90,0.078125,0.0546679,52.141
2017,5,13,2,100,0.0917969,0.0773229,52.141
2017,5,13,2,120,0.0481771,0.0440146,52.141
2017,5,13,2,140,0.031901,0.0263939,52.141
2017,5,13,2,160,0.0240885,0.0294336,52.141
2017,5,13,2,200,0.00976562,0.0145184,52.141
2017,5,13,2,250,0.00130208,0.00466549,52.141
2017,8,5,1,2,1e-09,0.000644736,255.5
2017,8,5,1,3,1e-09,0.00176168,255.5
2017,8,5,1,4,0.00044329,0.0028856,255.5
2017,8,5,1,5,0.00172174,0.00343826,255.5
2017,8,5,1,6,0.00146605,0.00346814,255.5
2017,8,5,1,7,0.0031197,0.00335299,255.5
2017,8,5,1,8,0.00235263,0.00343922,255.5
2017,8,5,1,9,0.00235263,0.00388311,255.5
2017,8,5,1,10,0.00426197,0.00465815,255.5
2017,8,5,1,11,0.00248881,0.00567276,255.5
2017,8,5,1,12,0.0119841,0.0146216,255.5
2017,8,5,1,14,0.01045,0.0183678,255.5
2017,8,5,1,16,0.0137058,0.0207692,255.5
2017,8,5,1,18,0.0196896,0.0217838,255.5
2017,8,5,1,20,0.0530169,0.053321,255.5
2017,8,5,1,25,0.0641491,0.0492546,255.5
2017,8,5,1,30,0.0446291,0.0452403,255.5
2017,8,5,1,35,0.0438273,0.0408822,255.5
2017,8,5,1,40,0.0775979,0.0720948,255.5
2017,8,5,1,50,0.0608057,0.0693343,255.5
2017,8,5,1,60,0.0616423,0.0738004,255.5
2017,8,5,1,70,0.0689058,0.0776886,255.5
2017,8,5,1,80,0.0698938,0.0765992,255.5
2017,8,5,1,90,0.0663308,0.0698082,255.5
2017,8,5,1,100,0.116227,0.106384,255.5
2017,8,5,1,120,0.0797963,0.0658344,255.5
2017,8,5,1,140,0.0611475,0.0401657,255.5
2017,8,5,1,160,0.0354409,0.0320841,255.5
2017,8,5,1,200,0.0149843,0.0114241,255.5
2017,8,5,1,250,0.00756927,0.00733743,255.5
2017,8,4,1,2,1e-09,0.000429593,19.0777
2017,8,4,1,3,1e-09,0.0010913,19.0777
2017,8,4,1,4,1e-09,0.00171819,19.0777
2017,8,4,1,5,1e-09,0.00200919,19.0777
2017,8,4,1,6,0.0151515,0.00201802,19.0777
2017,8,4,1,7,0.030303,0.00196379,19.0777
2017,8,4,1,8,1e-09,0.00204336,19.0777
2017,8,4,1,9,0.0151515,0.00235485,19.0777
2017,8,4,1,10,0.030303,0.00289575,19.0777
2017,8,4,1,11,1e-09,0.00362955,19.0777
2017,8,4,1,12,0.0151515,0.00984241,19.0777
2017,8,4,1,14,1e-09,0.0132983,19.0777
2017,8,4,1,16,0.0151515,0.0163031,19.0777
2017,8,4,1,18,1e-09,0.0186203,19.0777
2017,8,4,1,20,1e-09,0.0532232,19.0777
2017,8,4,1,25,0.0909091,0.0572303,19.0777
2017,8,4,1,30,0.0454545,0.0546474,19.0777
2017,8,4,1,35,0.106061,0.0494367,19.0777
2017,8,4,1,40,0.121212,0.0871805,19.0777
2017,8,4,1,50,0.0909091,0.0838423,19.0777
2017,8,4,1,60,0.0606061,0.0892075,19.0777
2017,8,4,1,70,0.0606061,0.0924194,19.0777
2017,8,4,1,80,0.0757576,0.0865185,19.0777
2017,8,4,1,90,0.0454545,0.0726822,19.0777
2017,8,4,1,100,0.0454545,0.0950852,19.0777
2017,8,4,1,120,0.0606061,0.0464738,19.0777
2017,8,4,1,140,0.0151515,0.0236846,19.0777
2017,8,4,1,160,0.0454545,0.0213072,19.0777
2017,8,4,1,200,0.0151515,0.00740705,19.0777
2017,8,4,1,250,1e-09,0.00143639,19.0777
2017,8,13,2,2,1e-09,0.00019342,22.9879
2017,8,13,2,3,0.00225225,0.000704654,22.9879
2017,8,13,2,4,1e-09,0.00144193,22.9879
2017,8,13,2,5,1e-09,0.00205306,22.9879
2017,8,13,2,6,0.00675675,0.00238662,22.9879
2017,8,13,2,7,0.00675675,0.00257192,22.9879
2017,8,13,2,8,1e-09,0.00285442,22.9879
2017,8,13,2,9,1e-09,0.00343937,22.9879
2017,8,13,2,10,1e-09,0.00438376,22.9879
2017,8,13,2,11,0.00225225,0.00566976,22.9879
2017,8,13,2,12,0.00900902,0.0159161,22.9879
2017,8,13,2,14,0.0112613,0.0219126,22.9879
2017,8,13,2,16,0.00675675,0.0266039,22.9879
2017,8,13,2,18,0.00900902,0.0293874,22.9879
2017,8,13,2,20,0.0405405,0.0757435,22.9879
2017,8,13,2,25,0.0518018,0.0693262,22.9879
2017,8,13,2,30,0.0427928,0.0614615,22.9879
2017,8,13,2,35,0.0608108,0.0534683,22.9879
2017,8,13,2,40,0.119369,0.0873299,22.9879
2017,8,13,2,50,0.135135,0.0742284,22.9879
2017,8,13,2,60,0.103604,0.0710339,22.9879
2017,8,13,2,70,0.117117,0.0688248,22.9879
2017,8,13,2,80,0.0585586,0.0634977,22.9879
2017,8,13,2,90,0.0540541,0.054912,22.9879
2017,8,13,2,100,0.0608108,0.0784577,22.9879
2017,8,13,2,120,0.0472973,0.0449117,22.9879
2017,8,13,2,140,0.0225225,0.0269997,22.9879
2017,8,13,2,160,0.0202703,0.0303173,22.9879
2017,8,13,2,200,0.00900902,0.0151007,22.9879
2017,8,13,2,250,0.00225225,0.00486778,22.9879
2017,11,5,1,2,1e-09,0.000210911,255.5
2017,11,5,1,3,1e-09,0.000919651,255.5
2017,11,5,1,4,0.000149184,0.00232929,255.5
2017,11,5,1,5,0.001268,0.00411189,255.5
2017,11,5,1,6,0.00499746,0.00572308,255.5
2017,11,5,1,7,0.00261066,0.00677817,255.5
2017,11,5,1,8,0.00305821,0.00720035,255.5
2017,11,5,1,9,0.00488561,0.00719734,255.5
2017,11,5,1,10,0.0050348,0.00703135,255.5
2017,11,5,1,11,0.00425168,0.00692441,255.5
2017,11,5,1,12,0.0139856,0.0142573,255.5
2017,11,5,1,14,0.0161488,0.0159174,255.5
2017,11,5,1,16,0.0104054,0.0180368,255.5
2017,11,5,1,18,0.0145078,0.0196334,255.5
2017,11,5,1,20,0.0394213,0.0503681,255.5
2017,11,5,1,25,0.0440832,0.0474872,255.5
2017,11,5,1,30,0.0474024,0.0443294,255.5
2017,11,5,1,35,0.0374073,0.0411912,255.5
2017,11,5,1,40,0.0792157,0.0740754,255.5
2017,11,5,1,50,0.0678405,0.0692581,255.5
2017,11,5,1,60,0.071458,0.0716989,255.5
2017,11,5,1,70,0.0747027,0.075457,255.5
2017,11,5,1,80,0.0747027,0.0751964,255.5
2017,11,5,1,90,0.070339,0.0692483,255.5
2017,11,5,1,100,0.12382,0.106559,255.5
2017,11,5,1,120,0.0793642,0.0663404,255.5
2017,11,5,1,140,0.0481483,0.0405853,255.5
2017,11,5,1,160,0.0378919,0.0326374,255.5
2017,11,5,1,200,0.0152537,0.0117367,255.5
2017,11,5,1,250,0.00764558,0.00756022,255.5
2017,11,13,2,2,1e-09,6.25053e-05,7.75685
2017,11,13,2,3,1e-09,0.000361778,7.75685
2017,11,13,2,4,1e-09,0.00114287,7.75685
2017,11,13,2,5,1e-09,0.00241391,7.75685
2017,11,13,2,6,0.0133333,0.0039006,7.75685
2017,11,13,2,7,0.02,0.00524036,7.75685
2017,11,13,2,8,0.00666667,0.00617641,7.75685
2017,11,13,2,9,0.0133333,0.00673143,7.75685
2017,11,13,2,10,1e-09,0.0070397,7.75685
2017,11,13,2,11,1e-09,0.00731517,7.75685
2017,11,13,2,12,0.02,0.0160179,7.75685
2017,11,13,2,14,0.02,0.019128,7.75685
2017,11,13,2,16,0.00666667,0.0230283,7.75685
2017,11,13,2,18,0.0133333,0.0263803,7.75685
2017,11,13,2,20,0.0333334,0.0716403,7.75685
2017,11,13,2,25,0.0533333,0.0669969,7.75685
2017,11,13,2,30,0.02,0.0601023,7.75685
2017,11,13,2,35,0.06,0.0537653,7.75685
2017,11,13,2,40,0.113333,0.0905159,7.75685
2017,11,13,2,50,0.166667,0.0754898,7.75685
2017,11,13,2,60,0.06,0.0696621,7.75685
2017,11,13,2,70,0.12,0.0669048,7.75685
2017,11,13,2,80,0.0733333,0.0622208,7.75685
2017,11,13,2,90,0.0466666,0.0543991,7.75685
2017,11,13,2,100,0.06,0.0786464,7.75685
2017,11,13,2,120,0.0466666,0.0454291,7.75685
2017,11,13,2,140,0.0133333,0.0274545,7.75685
2017,11,13,2,160,0.0133333,0.0310919,7.75685
2017,11,13,2,200,0.00666667,0.0156654,7.75685
2017,11,13,2,250,1e-09,0.00507633,7.75685
2018,2,5,1,2,1e-09,5.26852e-05,255.5
2018,2,5,1,3,0.000254974,0.000309091,255.5
2018,2,5,1,4,0.0010199,0.00104324,255.5
2018,2,5,1,5,0.00422255,0.00241806,255.5
2018,2,5,1,6,0.00433456,0.00434277,255.5
2018,2,5,1,7,0.00804716,0.0064985,255.5
2018,2,5,1,8,0.0148504,0.00844317,255.5
2018,2,5,1,9,0.0206028,0.00992705,255.5
2018,2,5,1,10,0.0132896,0.0107912,255.5
2018,2,5,1,11,0.0204908,0.0111026,255.5
2018,2,5,1,12,0.02865,0.021696,255.5
2018,2,5,1,14,0.0182771,0.0202081,255.5
2018,2,5,1,16,0.0263552,0.0190805,255.5
2018,2,5,1,18,0.0365851,0.018659,255.5
2018,2,5,1,20,0.0581459,0.0459537,255.5
2018,2,5,1,25,0.0557082,0.0444091,255.5
2018,2,5,1,30,0.066703,0.0424984,255.5
2018,2,5,1,35,0.0515976,0.0402883,255.5
2018,2,5,1,40,0.0809506,0.0741874,255.5
2018,2,5,1,50,0.0688239,0.0692275,255.5
2018,2,5,1,60,0.0510258,0.0700458,255.5
2018,2,5,1,70,0.049129,0.073065,255.5
2018,2,5,1,80,0.0538615,0.0731327,255.5
2018,2,5,1,90,0.0423257,0.0678857,255.5
2018,2,5,1,100,0.0983508,0.105446,255.5
2018,2,5,1,120,0.058339,0.06612,255.5
2018,2,5,1,140,0.0331776,0.0406117,255.5
2018,2,5,1,160,0.0200619,0.032909,255.5
2018,2,5,1,200,0.0125247,0.0119638,255.5
2018,2,5,1,250,0.00229477,0.00768443,255.5
2018,5,5,1,2,1e-09,0.00107303,255.5
2018,5,5,1,3,1e-09,0.00133875,255.5
2018,5,5,1,4,0.00120472,0.00128177,255.5
2018,5,5,1,5,0.000733751,0.00150721,255.5
2018,5,5,1,6,0.00180708,0.00239119,255.5
2018,5,5,1,7,0.00216486,0.00395209,255.5
2018,5,5,1,8,0.00239125,0.00595248,255.5
2018,5,5,1,9,0.00589222,0.00814064,255.5
2018,5,5,1,10,0.00856444,0.0101621,255.5
2018,5,5,1,11,0.0113903,0.0118266,255.5
2018,5,5,1,12,0.0244704,0.0265997,255.5
2018,5,5,1,14,0.0242844,0.0273107,255.5
2018,5,5,1,16,0.0173189,0.0255306,255.5
2018,5,5,1,18,0.0226451,0.0229516,255.5
2018,5,5,1,20,0.0511097,0.0480493,255.5
2018,5,5,1,25,0.0384965,0.0417991,255.5
2018,5,5,1,30,0.0387229,0.0399567,255.5
2018,5,5,1,35,0.0464444,0.0386262,255.5
2018,5,5,1,40,0.0811368,0.0729072,255.5
2018,5,5,1,50,0.0728715,0.0688253,255.5
2018,5,5,1,60,0.0692978,0.0688522,255.5
2018,5,5,1,70,0.0778844,0.0710636,255.5
2018,5,5,1,80,0.075471,0.0710702,255.5
2018,5,5,1,90,0.0708239,0.066263,255.5
2018,5,5,1,100,0.113822,0.103699,255.5
2018,5,5,1,120,0.0701407,0.0654953,255.5
2018,5,5,1,140,0.0310418,0.0404175,255.5
2018,5,5,1,160,0.0229847,0.0330019,255.5
2018,5,5,1,200,0.0108425,0.0121256,255.5
2018,5,5,1,250,0.00604181,0.00782986,255.5
2018,8,5,1,2,1e-09,0.000708225,255.5
2018,8,5,1,3,0.000821737,0.00194057,255.5
2018,8,5,1,4,0.00198782,0.00320383,255.5
2018,8,5,1,5,0.000914349,0.003896,255.5
2018,8,5,1,6,0.00290217,0.00411174,255.5
2018,8,5,1,7,0.00164348,0.00430146,255.5
2018,8,5,1,8,0.00223956,0.00484725,255.5
2018,8,5,1,9,0.00324652,0.00590479,255.5
2018,8,5,1,10,0.00491609,0.00737251,255.5
2018,8,5,1,11,0.0050087,0.00908668,255.5
2018,8,5,1,12,0.0175056,0.0230961,255.5
2018,8,5,1,14,0.0203009,0.0276975,255.5
2018,8,5,1,16,0.0320282,0.0291733,255.5
2018,8,5,1,18,0.0280787,0.0279777,255.5
2018,8,5,1,20,0.05421,0.0575812,255.5
2018,8,5,1,25,0.0408274,0.0439696,255.5
2018,8,5,1,30,0.0362152,0.0386498,255.5
2018,8,5,1,35,0.0283565,0.0367821,255.5
2018,8,5,1,40,0.0812674,0.0706113,255.5
2018,8,5,1,50,0.0731569,0.0678844,255.5
2018,8,5,1,60,0.0697109,0.0678419,255.5
2018,8,5,1,70,0.0578243,0.0695113,255.5
2018,8,5,1,80,0.0556252,0.0693101,255.5
2018,8,5,1,90,0.0618287,0.0647122,255.5
2018,8,5,1,100,0.103817,0.101751,255.5
2018,8,5,1,120,0.0892043,0.0646574,255.5
2018,8,5,1,140,0.0500087,0.0401174,255.5
2018,8,5,1,160,0.0444182,0.0330446,255.5
2018,8,5,1,200,0.0193865,0.0122805,255.5
2018,8,5,1,250,0.0125491,0.00797812,255.5
2018,8,4,1,2,1e-09,0.000482376,15.32
2018,8,4,1,3,1e-09,0.00122881,15.32
2018,8,4,1,4,1e-09,0.00195002,15.32
2018,8,4,1,5,0.0188679,0.00232722,15.32
2018,8,4,1,6,1e-09,0.00244569,15.32
2018,8,4,1,7,1e-09,0.00257531,15.32
2018,8,4,1,8,1e-09,0.00294385,15.32
2018,8,4,1,9,0.0188679,0.00366016,15.32
2018,8,4,1,10,1e-09,0.00468459,15.32
2018,8,4,1,11,1e-09,0.00594271,15.32
2018,8,4,1,12,0.0188679,0.0158905,15.32
2018,8,4,1,14,0.0188679,0.0204961,15.32
2018,8,4,1,16,1e-09,0.0234088,15.32
2018,8,4,1,18,1e-09,0.024453,15.32
2018,8,4,1,20,0.132075,0.0585975,15.32
2018,8,4,1,25,0.0943396,0.0522298,15.32
2018,8,4,1,30,0.0754717,0.0477266,15.32
2018,8,4,1,35,0.0566038,0.045467,15.32
2018,8,4,1,40,0.113208,0.0872839,15.32
2018,8,4,1,50,0.0188679,0.0839131,15.32
2018,8,4,1,60,0.0754717,0.0838278,15.32
2018,8,4,1,70,0.150943,0.0845045,15.32
2018,8,4,1,80,0.0754717,0.0799044,15.32
2018,8,4,1,90,0.0188679,0.0686781,15.32
2018,8,4,1,100,0.0377358,0.0925417,15.32
2018,8,4,1,120,0.0377358,0.0464667,15.32
2018,8,4,1,140,1e-09,0.0241755,15.32
2018,8,4,1,160,0.0188679,0.0224677,15.32
2018,8,4,1,200,1e-09,0.00812653,15.32
2018,8,4,1,250,0.0188679,0.0016001,15.32
2018,11,5,1,2,1e-09,0.000227933,255.5
2018,11,5,1,3,0.00102783,0.000994951,255.5
2018,11,5,1,4,0.00153106,0.00252565,255.5
2018,11,5,1,5,0.0032085,0.00447846,255.5
2018,11,5,1,6,0.00708797,0.00628649,255.5
2018,11,5,1,7,0.00885087,0.00756106,255.5
2018,11,5,1,8,0.0083049,0.00823929,255.5
2018,11,5,1,9,0.00926863,0.00856201,255.5
2018,11,5,1,10,0.00725571,0.00879721,255.5
2018,11,5,1,11,0.00950048,0.00916886,255.5
2018,11,5,1,12,0.0206357,0.0202917,255.5
2018,11,5,1,14,0.0315422,0.0237078,255.5
2018,11,5,1,16,0.0330732,0.0266499,255.5
2018,11,5,1,18,0.035568,0.0278493,255.5
2018,11,5,1,20,0.0748691,0.0637058,255.5
2018,11,5,1,25,0.0492194,0.0497253,255.5
2018,11,5,1,30,0.0360499,0.0404991,255.5
2018,11,5,1,35,0.0277023,0.0361676,255.5
2018,11,5,1,40,0.0670856,0.0679495,255.5
2018,11,5,1,50,0.0682385,0.0660818,255.5
2018,11,5,1,60,0.0639412,0.0664421,255.5
2018,11,5,1,70,0.0598481,0.0679126,255.5
2018,11,5,1,80,0.0594731,0.0675476,255.5
2018,11,5,1,90,0.0499758,0.0630549,255.5
2018,11,5,1,100,0.0889628,0.0993473,255.5
2018,11,5,1,120,0.0710933,0.0633735,255.5
2018,11,5,1,140,0.0432447,0.0395248,255.5
2018,11,5,1,160,0.0443366,0.0328736,255.5
2018,11,5,1,200,0.0150787,0.0123665,255.5
2018,11,5,1,250,0.00402585,0.00808736,255.5
2019,2,5,1,2,1e-09,5.64784e-05,255.5
2019,2,5,1,3,0.00325883,0.000330234,255.5
2019,2,5,1,4,0.00299835,0.00111584,255.5
2019,2,5,1,5,0.00401479,0.00259113,255.5
2019,2,5,1,6,0.0106754,0.0046677,255.5
2019,2,5,1,7,0.0135308,0.00701859,255.5
2019,2,5,1,8,0.0255751,0.00918659,255.5
2019,2,5,1,9,0.0236852,0.0109221,255.5
2019,2,5,1,10,0.0156557,0.0120607,255.5
2019,2,5,1,11,0.0229548,0.01268,255.5
2019,2,5,1,12,0.0400049,0.0258854,255.5
2019,2,5,1,14,0.0426507,0.0258314,255.5
2019,2,5,1,16,0.0406178,0.0259085,255.5
2019,2,5,1,18,0.0311939,0.0260829,255.5
2019,2,5,1,20,0.0773738,0.0623657,255.5
2019,2,5,1,25,0.0519572,0.0531828,255.5
2019,2,5,1,30,0.045935,0.0439825,255.5
2019,2,5,1,35,0.0327313,0.0376066,255.5
2019,2,5,1,40,0.0679399,0.0667418,255.5
2019,2,5,1,50,0.0559465,0.0638692,255.5
2019,2,5,1,60,0.055686,0.0645845,255.5
2019,2,5,1,70,0.0488824,0.066129,255.5
2019,2,5,1,80,0.0534182,0.0657327,255.5
2019,2,5,1,90,0.0494444,0.0613383,255.5
2019,2,5,1,100,0.0721897,0.0966676,255.5
2019,2,5,1,120,0.057985,0.0617452,255.5
2019,2,5,1,140,0.0309334,0.038675,255.5
2019,2,5,1,160,0.0154872,0.0325179,255.5
2019,2,5,1,200,0.00602218,0.0123987,255.5
2019,2,5,1,250,0.00125143,0.0081249,255.5
2019,5,5,1,2,1e-09,0.00216563,255.5
2019,5,5,1,3,1e-09,0.00263285,255.5
2019,5,5,1,4,0.00537938,0.00225625,255.5
2019,5,5,1,5,0.00180287,0.00208969,255.5
2019,5,5,1,6,0.00591837,0.00276089,255.5
2019,5,5,1,7,0.00268969,0.00429163,255.5
2019,5,5,1,8,0.00303752,0.00638272,255.5
2019,5,5,1,9,0.00724597,0.00873402,255.5
2019,5,5,1,10,0.00968076,0.0109584,255.5
2019,5,5,1,11,0.0120226,0.0128546,255.5
2019,5,5,1,12,0.0310948,0.0294171,255.5
2019,5,5,1,14,0.0311,0.0311922,255.5
2019,5,5,1,16,0.0311,0.0304339,255.5
2019,5,5,1,18,0.0227124,0.0286344,255.5
2019,5,5,1,20,0.0637428,0.0629301,255.5
2019,5,5,1,25,0.053685,0.0533524,255.5
2019,5,5,1,30,0.0533903,0.045969,255.5
2019,5,5,1,35,0.0454247,0.0396625,255.5
2019,5,5,1,40,0.0673379,0.0676318,255.5
2019,5,5,1,50,0.0533318,0.0620769,255.5
2019,5,5,1,60,0.0604159,0.0624055,255.5
2019,5,5,1,70,0.0624391,0.0640512,255.5
2019,5,5,1,80,0.0681318,0.0637545,255.5
2019,5,5,1,90,0.0594653,0.05952,255.5
2019,5,5,1,100,0.0989717,0.0937848,255.5
2019,5,5,1,120,0.0673485,0.0598796,255.5
2019,5,5,1,140,0.0393497,0.0376237,255.5
2019,5,5,1,160,0.0257499,0.0319912,255.5
2019,5,5,1,200,0.0125908,0.0123777,255.5
2019,5,5,1,250,0.00484038,0.00818467,255.5
2019,5,4,1,2,1e-09,0.00149542,14.7419
2019,5,4,1,3,1e-09,0.00168186,14.7419
2019,5,4,1,4,1e-09,0.00138199,14.7419
2019,5,4,1,5,1e-09,0.00125472,14.7419
2019,5,4,1,6,1e-09,0.0016507,14.7419
2019,5,4,1,7,1e-09,0.00258278,14.7419
2019,5,4,1,8,0.0392157,0.00389602,14.7419
2019,5,4,1,9,0.0196078,0.00544106,14.7419
2019,5,4,1,10,1e-09,0.00699889,14.7419
2019,5,4,1,11,1e-09,0.00845187,14.7419
2019,5,4,1,12,0.0196078,0.0203425,14.7419
2019,5,4,1,14,1e-09,0.0232108,14.7419
2019,5,4,1,16,1e-09,0.024565,14.7419
2019,5,4,1,18,1e-09,0.0251722,14.7419
2019,5,4,1,20,0.0588235,0.0644688,14.7419
2019,5,4,1,25,0.0196078,0.0636732,14.7419
2019,5,4,1,30,1e-09,0.0570541,14.7419
2019,5,4,1,35,0.0196078,0.0492808,14.7419
2019,5,4,1,40,0.0392157,0.0840328,14.7419
2019,5,4,1,50,0.0588235,0.0771307,14.7419
2019,5,4,1,60,0.0588235,0.0775091,14.7419
2019,5,4,1,70,0.117647,0.078277,14.7419
2019,5,4,1,80,0.176471,0.0738748,14.7419
2019,5,4,1,90,0.0196078,0.0634375,14.7419
2019,5,4,1,100,0.176471,0.0854988,14.7419
2019,5,4,1,120,0.117647,0.0430861,14.7419
2019,5,4,1,140,1e-09,0.0227837,14.7419
2019,5,4,1,160,0.0392157,0.0218969,14.7419
2019,5,4,1,200,0.0196078,0.00822013,14.7419
2019,5,4,1,250,1e-09,0.00164973,14.7419
2019,8,5,1,2,1e-09,0.00140896,255.5
